"wy_simple","wym","cod_cuenca","SLZ","SSM","SUZ","SWE","STORAGE"
2009,8,"7321002",446.244,696.974,0,0,1143.218
2010,8,"7321002",354.598,604.68,0,0,959.278
2011,8,"7321002",479.812,677.249,0,0,1157.061
2012,8,"7321002",179.858,548.62,0,0,728.478
2013,8,"7321002",271.008,593.06,0,0,864.068
2014,8,"7321002",379.458,648.622,0,2.197,1030.277
2015,8,"7321002",440.189,673.322,0,0,1113.511
2016,8,"7321002",192.344,523.619,0,0,715.963
2017,8,"7321002",425.585,667.105,0,0,1092.69
2018,8,"7321002",325.883,629.496,0,0,955.379
2019,8,"7321002",177.078,498.052,0,0,675.13
2020,8,"7321002",340.082,599.263,0,0,939.345
2021,8,"7321002",210.11,510.359,0,0,720.469
2022,8,"7321002",311.608,579.504,0,0,891.112
1981,9,"7321002",231.387,611.074,0,0,842.461
1982,9,"7321002",527.422,747.512,0,0,1274.934
1983,9,"7321002",348.554,618.419,0,0,966.973
1984,9,"7321002",596.563,754.406,0,0,1350.969
1985,9,"7321002",218.016,544.329,0,0,762.345
1986,9,"7321002",314.263,644.581,0,0,958.844
1987,9,"7321002",385.559,649.555,0,0,1035.114
1988,9,"7321002",318.553,600.494,0,0,919.047
1989,9,"7321002",288.157,535.463,0,0,823.62
1990,9,"7321002",176.183,468.067,0,0,644.25
1991,9,"7321002",385.047,664.613,0,0,1049.66
1992,9,"7321002",372.462,663.658,0,0,1036.12
1993,9,"7321002",315.384,637.882,0,0,953.266
1994,9,"7321002",261.072,572.324,0,0,833.396
1995,9,"7321002",384.891,638.389,0,0,1023.28
1996,9,"7321002",122.201,421.259,0,0,543.46
1997,9,"7321002",432.583,692.108,0,0,1124.691
1998,9,"7321002",86.07,368.468,0,0,454.538
1999,9,"7321002",295.611,548.891,0,0,844.502
2000,9,"7321002",383.459,649.145,0,0,1032.604
2001,9,"7321002",284.864,594.031,0,0,878.895
2002,9,"7321002",481.609,711.168,0,0,1192.777
2003,9,"7321002",184.675,520.355,0,0,705.03
2004,9,"7321002",256.103,551.491,0,0,807.594
2005,9,"7321002",403.819,673.476,0,0,1077.295
2006,9,"7321002",325.595,637.219,0,0,962.814
2007,9,"7321002",307.377,558.13,0,0,865.507
2008,9,"7321002",257.355,566.605,0,0,823.96
2009,9,"7321002",310.12,600.344,0,0,910.464
2010,9,"7321002",277.072,533.68,0,0,810.752
2011,9,"7321002",338.33,571.764,0,0,910.094
2012,9,"7321002",216.468,535.018,0,0,751.486
2013,9,"7321002",187.596,484.886,0,0,672.482
2014,9,"7321002",290.703,572.371,0,0,863.074
2015,9,"7321002",304.841,579.696,0,0,884.537
2016,9,"7321002",143.737,439.682,0,0,583.419
2017,9,"7321002",296.255,568.019,0,0,864.274
2018,9,"7321002",233.11,535.225,0,0,768.335
2019,9,"7321002",133.06,415.46,0,0,548.52
2020,9,"7321002",241.355,500.001,0,0,741.356
2021,9,"7321002",151.727,421.419,0,0,573.146
2022,9,"7321002",218.152,475.726,0,0,693.878
1981,10,"7321002",162.898,506.533,0,0,669.431
1982,10,"7321002",385.892,662.194,0,0,1048.086
1983,10,"7321002",249.933,517.476,0,0,767.409
1984,10,"7321002",423.677,657.178,0,0,1080.855
1985,10,"7321002",154.257,450.556,0,0,604.813
1986,10,"7321002",217.217,534.121,0,0,751.338
1987,10,"7321002",266.508,545.854,0,0,812.362
1988,10,"7321002",223.599,493.36,0,0,716.959
1989,10,"7321002",203.144,439.959,0,0,643.103
1990,10,"7321002",130.467,394.375,0,0,524.842
1991,10,"7321002",268.17,554.625,0,0,822.795
1992,10,"7321002",261.953,556.219,0,0,818.172
1993,10,"7321002",220.511,528.904,0,0,749.415
1994,10,"7321002",181.993,470.669,0,0,652.662
1995,10,"7321002",277.321,543.379,0,0,820.7
1996,10,"7321002",96.453,356.533,0,0,452.986
1997,10,"7321002",299.378,580.064,0,0,879.442
1998,10,"7321002",65.681,309.095,0,0,374.776
1999,10,"7321002",206.564,452.484,0,0,659.048
2000,10,"7321002",296.034,562.896,0,0,858.93
2001,10,"7321002",202.556,493.52,0,0,696.076
2002,10,"7321002",358.62,614.38,0,0,973
2003,10,"7321002",129.847,422.712,0,0,552.559
2004,10,"7321002",184.58,459.328,0,0,643.908
2005,10,"7321002",287.787,565.765,0,0,853.552
2006,10,"7321002",227.153,527.366,0,0,754.519
2007,10,"7321002",216.362,454.899,0,0,671.261
2008,10,"7321002",178.147,458.477,0,0,636.624
2009,10,"7321002",217.893,491.908,0,0,709.801
2010,10,"7321002",207.433,450.714,0,0,658.147
2011,10,"7321002",236.988,464.769,0,0,701.757
2012,10,"7321002",154.772,435.681,0,0,590.453
2013,10,"7321002",134.436,395.557,0,0,529.993
2014,10,"7321002",200.932,464.935,0,0,665.867
2015,10,"7321002",218.748,478.679,0,0,697.427
2016,10,"7321002",99.817,350.967,0,0,450.784
2017,10,"7321002",207.749,465.088,0,0,672.837
2018,10,"7321002",172.024,442.792,0,0,614.816
2019,10,"7321002",98.047,338.793,0,0,436.84
2020,10,"7321002",205.831,449.816,7.705,0,663.352
2021,10,"7321002",109.603,348.2,0,0,457.803
2022,10,"7321002",151.137,385.313,0,0,536.45
1981,11,"7321002",127.026,441.368,0,0,568.394
1982,11,"7321002",280.921,577.596,0,0,858.517
1983,11,"7321002",178.982,441.281,0,0,620.263
1984,11,"7321002",303.885,570.921,0,0,874.806
1985,11,"7321002",113.898,385.792,0,0,499.69
1986,11,"7321002",168.006,456.224,0,0,624.23
1987,11,"7321002",189.436,457.367,0,0,646.803
1988,11,"7321002",160.174,412.748,0,0,572.922
1989,11,"7321002",149.536,376.494,0,0,526.03
1990,11,"7321002",93.499,333.51,0,0,427.009
1991,11,"7321002",201.403,480.552,0,0,681.955
1992,11,"7321002",192.519,470.396,0,0,662.915
1993,11,"7321002",163.453,455.779,0,0,619.232
1994,11,"7321002",131.18,401.573,0,0,532.753
1995,11,"7321002",200.171,462.671,0,0,662.842
1996,11,"7321002",75.924,312.172,0,0,388.096
1997,11,"7321002",230.062,506.495,0,0,736.557
1998,11,"7321002",51.521,267.326,0,0,318.847
1999,11,"7321002",192.006,433.427,0,0,625.433
2000,11,"7321002",212.085,472.919,0,0,685.004
2001,11,"7321002",161.426,431.494,0,0,592.92
2002,11,"7321002",256.896,528.908,0,0,785.804
2003,11,"7321002",95.458,359.285,0,0,454.743
2004,11,"7321002",132.502,385.505,0,0,518.007
2005,11,"7321002",217.485,483.34,0,0,700.825
2006,11,"7321002",187.897,473.274,0,0,661.171
2007,11,"7321002",164.007,392.171,0,0,556.178
2008,11,"7321002",135.908,395.555,0,0,531.463
2009,11,"7321002",160.099,421.094,0,0,581.193
2010,11,"7321002",162.043,394.081,0,0,556.124
2011,11,"7321002",190.628,412.113,0,0,602.741
2012,11,"7321002",135.908,394.326,0,0,530.234
2013,11,"7321002",97.933,340.356,0,0,438.289
2014,11,"7321002",146.165,394.877,0,0,541.042
2015,11,"7321002",159.492,404.025,0,0,563.517
2016,11,"7321002",79.319,305.066,0,0,384.385
2017,11,"7321002",158.774,399.232,0,0,558.006
2018,11,"7321002",125.716,373.316,0,0,499.032
2019,11,"7321002",69.588,283.877,0,0,353.465
2020,11,"7321002",156.518,384.396,0,0,540.914
2021,11,"7321002",82.853,301.222,0,0,384.075
2022,11,"7321002",108.286,322.559,0,0,430.845
1981,12,"7321002",109.545,406.512,0,0,516.057
1982,12,"7321002",195.457,504.627,0,0,700.084
1983,12,"7321002",142.936,402.927,0,0,545.863
1984,12,"7321002",227.078,509.197,0,0,736.275
1985,12,"7321002",91.129,353.086,0,0,444.215
1986,12,"7321002",148.268,425.456,0,0,573.724
1987,12,"7321002",160.039,429.707,0,0,589.746
1988,12,"7321002",119.905,370.114,0,0,490.019
1989,12,"7321002",139.409,393.831,12.266,0,545.506
1990,12,"7321002",64.735,288.053,0,0,352.788
1991,12,"7321002",151.805,426.264,0,0,578.069
1992,12,"7321002",134.305,407.03,0,0,541.335
1993,12,"7321002",123.592,403.436,0,0,527.028
1994,12,"7321002",91.757,351.219,0,0,442.976
1995,12,"7321002",159.15,421.16,0,0,580.31
1996,12,"7321002",61.347,281.797,0,0,343.144
1997,12,"7321002",160.352,442.88,0,0,603.232
1998,12,"7321002",42.464,247.544,0,0,290.008
1999,12,"7321002",133.842,381.519,0,0,515.361
2000,12,"7321002",160.385,423.255,0,0,583.64
2001,12,"7321002",170.061,441.858,0,0,611.919
2002,12,"7321002",177.777,454.301,0,0,632.078
2003,12,"7321002",90.048,341.57,0,0,431.618
2004,12,"7321002",100.199,347.029,0,0,447.228
2005,12,"7321002",151.455,424.345,0,0,575.8
2006,12,"7321002",153.324,432.54,0,0,585.864
2007,12,"7321002",117.235,346.372,0,0,463.607
2008,12,"7321002",94.152,340.819,0,0,434.971
2009,12,"7321002",110.797,363.116,0,0,473.913
2010,12,"7321002",129.088,364.929,0,0,494.017
2011,12,"7321002",132.555,355.51,0,0,488.065
2012,12,"7321002",97.36,349.833,0,0,447.193
2013,12,"7321002",81.317,317.012,0,0,398.329
2014,12,"7321002",103.625,340.919,0,0,444.544
2015,12,"7321002",110.307,348.014,0,0,458.321
2016,12,"7321002",67.866,287.122,0,0,354.988
2017,12,"7321002",127.99,370.763,0,0,498.753
2018,12,"7321002",88.623,327.232,0,0,415.855
2019,12,"7321002",48.099,242.775,0,0,290.874
2020,12,"7321002",115.429,340.699,0,0,456.128
2021,12,"7321002",58.535,264.587,0,0,323.122
2022,12,"7321002",74.847,275.985,0,0,350.832
1981,1,"7330001",48.371,139.898,19.815,0,208.084
1982,1,"7330001",26.89,90.901,0,0,117.791
1983,1,"7330001",24.336,83.274,0,0,107.61
1984,1,"7330001",23.842,93.846,0,0,117.688
1985,1,"7330001",50.489,126.522,0,0,177.011
1986,1,"7330001",71.359,171.499,14.73,0,257.588
1987,1,"7330001",29.309,97.584,0,0,126.893
1988,1,"7330001",27.67,92.089,0,0,119.759
1989,1,"7330001",5.562,34.923,0,0,40.485
1990,1,"7330001",72.175,164.379,6.829,0,243.383
1991,1,"7330001",50.146,135.008,0,0,185.154
1992,1,"7330001",73.039,153.884,20.959,0,247.882
1993,1,"7330001",34.19,107.445,0,0,141.635
1994,1,"7330001",34.276,159.124,55.763,0,249.163
1995,1,"7330001",32.795,154.769,54.575,0,242.139
1996,1,"7330001",32.441,104.249,0,0,136.69
1997,1,"7330001",42.654,207.28,92.514,0,342.448
1998,1,"7330001",29.233,97.931,0,0,127.164
1999,1,"7330001",14.111,67.078,0,0,81.189
2000,1,"7330001",36.259,108.313,3.941,0,148.513
2001,1,"7330001",39.029,107.058,0,0,146.087
2002,1,"7330001",84.595,153.302,0,0,237.897
2003,1,"7330001",9.965,47.093,0,0,57.058
2004,1,"7330001",76.65,169.175,0,0,245.825
2005,1,"7330001",8.855,41.496,0,0,50.351
2006,1,"7330001",34.787,117.862,0,0,152.649
2007,1,"7330001",49.721,120.254,4.94,0,174.915
2008,1,"7330001",33.609,113.364,3.315,0,150.288
2009,1,"7330001",11.295,63.629,0,0,74.924
2010,1,"7330001",8.563,40.284,0,0,48.847
2011,1,"7330001",66.359,145.841,0,0,212.2
2012,1,"7330001",22.956,80.901,0,0,103.857
2013,1,"7330001",24.042,74.227,0,0,98.269
2014,1,"7330001",17.329,104.111,12.694,0,134.134
2015,1,"7330001",7.537,43.663,0,0,51.2
2016,1,"7330001",62.943,160.153,21.899,0,244.995
2017,1,"7330001",36.989,105.853,0,0,142.842
2018,1,"7330001",63.331,140.156,0,0,203.487
2019,1,"7330001",10.18,42.236,0,0,52.416
2020,1,"7330001",17.459,79.923,0,0,97.382
2021,1,"7330001",19.161,77.798,0.647,0,97.606
2022,1,"7330001",39.876,165.66,43.41,0,248.946
2023,1,"7330001",14.222,126.79,20.781,0,161.793
1981,2,"7330001",107.891,212.978,109.974,0,430.843
1982,2,"7330001",86.992,193.229,16.106,0,296.327
1983,2,"7330001",77.218,161.282,17.528,19.59,275.618
1984,2,"7330001",80.79,201.75,76.415,0,358.955
1985,2,"7330001",85.593,198.849,57.116,9.487,351.045
1986,2,"7330001",114.368,209.425,58.466,0,382.259
1987,2,"7330001",62.156,150.663,9.148,0,221.967
1988,2,"7330001",49.733,136.715,0,0,186.448
1989,2,"7330001",14.743,74.577,0,0,89.32
1990,2,"7330001",105.239,181.052,0,0,286.291
1991,2,"7330001",88.954,213.132,92.156,0,394.242
1992,2,"7330001",120.478,212.799,105.915,4.449,443.641
1993,2,"7330001",98.752,200.049,48.034,3.513,350.348
1994,2,"7330001",79.67,179.457,21.587,0,280.714
1995,2,"7330001",46.009,155.817,30.347,0,232.173
1996,2,"7330001",71.532,148.335,0.915,0,220.782
1997,2,"7330001",97.963,199.364,47.194,0,344.521
1998,2,"7330001",71.868,150.334,3.892,0,226.094
1999,2,"7330001",52.414,151.108,15.56,0,219.082
2000,2,"7330001",63.234,141.362,0.584,0,205.18
2001,2,"7330001",82.394,207.794,74.031,0,364.219
2002,2,"7330001",100.58,204.983,97.822,0.808,404.193
2003,2,"7330001",37.823,136.082,0,0,173.905
2004,2,"7330001",61.892,158.116,0,0,220.008
2005,2,"7330001",83.881,207.073,68.898,17.758,377.61
2006,2,"7330001",62.137,180.462,34.923,0,277.522
2007,2,"7330001",39.121,126.931,11.214,0.389,177.655
2008,2,"7330001",67.289,211.423,43.629,0,322.341
2009,2,"7330001",76.888,186.233,13.942,0,277.063
2010,2,"7330001",34.137,108.829,0,0,142.966
2011,2,"7330001",65.163,153.697,0,0,218.86
2012,2,"7330001",63.602,190.202,56.427,0,310.231
2013,2,"7330001",70.103,195.188,103.163,0,368.454
2014,2,"7330001",79.72,166.364,19.992,0,266.076
2015,2,"7330001",36.288,112.541,0.402,0,149.231
2016,2,"7330001",100.14,170.08,12.447,0,282.667
2017,2,"7330001",83.434,164.688,0,0,248.122
2018,2,"7330001",83.951,172.157,31.6,0,287.708
2019,2,"7330001",61.674,170.494,59.785,0,291.953
2020,2,"7330001",33.539,113.824,0,0,147.363
2021,2,"7330001",72.41,175.099,53.304,0,300.813
2022,2,"7330001",85.344,178.435,11.012,0,274.791
1981,3,"7330001",137.099,206.375,60.085,0,403.559
1982,3,"7330001",126.669,213.133,65.135,47.074,452.011
1983,3,"7330001",116.037,209.504,24.2,116.779,466.52
1984,3,"7330001",123.435,211.936,121.506,22.404,479.281
1985,3,"7330001",124.969,202.329,63.836,0,391.134
1986,3,"7330001",140.944,208.954,7.986,0,357.884
1987,3,"7330001",109.929,182.163,4.547,0,296.639
1988,3,"7330001",101.165,209.516,115.755,19.348,445.784
1989,3,"7330001",49.688,195.677,85.603,26.225,357.193
1990,3,"7330001",101.999,182.119,0,0,284.118
1991,3,"7330001",127.692,207.859,43.127,38.011,416.689
1992,3,"7330001",144.13,211.723,41.985,84.12,481.958
1993,3,"7330001",132.801,211.995,81.048,3.577,429.421
1994,3,"7330001",122.851,206.821,60.789,34.379,424.84
1995,3,"7330001",105.298,209.118,68.746,25.647,408.809
1996,3,"7330001",91.822,190.9,0,0,282.722
1997,3,"7330001",132.39,213.748,34.988,47.145,428.271
1998,3,"7330001",98.179,171.577,4.368,0,274.124
1999,3,"7330001",96.823,208.817,89.946,0,395.586
2000,3,"7330001",112.64,215.692,141.102,40.371,509.805
2001,3,"7330001",124.271,206.553,39.775,0,370.599
2002,3,"7330001",133.754,209.158,42.755,22.916,408.583
2003,3,"7330001",95.069,203.606,33.508,0,332.183
2004,3,"7330001",101.264,200.314,34.25,0,335.828
2005,3,"7330001",125.047,213.714,112.757,0,451.518
2006,3,"7330001",113.708,205.84,29.281,0,348.829
2007,3,"7330001",92.728,172.621,8.967,91.641,365.957
2008,3,"7330001",116.31,204.077,5.789,0,326.176
2009,3,"7330001",101.67,208.126,73.694,18.917,402.407
2010,3,"7330001",80.291,197.822,37.369,25.589,341.071
2011,3,"7330001",109.325,199.299,52.395,73.899,434.918
2012,3,"7330001",114.472,208.423,90.543,0,413.438
2013,3,"7330001",114.977,203.543,64.405,0,382.925
2014,3,"7330001",122.877,200.273,27.699,155.229,506.078
2015,3,"7330001",80.701,177.253,0,0,257.954
2016,3,"7330001",68.721,160.437,0,0,229.158
2017,3,"7330001",122.869,208.413,47.788,0,379.07
2018,3,"7330001",125.083,198.259,45.131,0,368.473
2019,3,"7330001",113.467,202.248,62.001,38.631,416.347
2020,3,"7330001",85.913,209.466,90.213,76.439,462.031
2021,3,"7330001",112.525,187.458,10.929,0,310.912
2022,3,"7330001",119.888,200.386,72.763,9.315,402.352
1981,4,"7330001",149.235,205.041,41.482,0,395.758
1982,4,"7330001",147.842,209.355,37.617,0,394.814
1983,4,"7330001",142.417,206.213,17.229,140.638,506.497
1984,4,"7330001",146.192,207.141,36.702,380.024,770.059
1985,4,"7330001",146.975,202.805,20.417,5.225,375.422
1986,4,"7330001",137.493,200.733,27.952,0,366.178
1987,4,"7330001",128.25,209.996,65.345,74.984,478.575
1988,4,"7330001",134.829,210.285,62.39,72.127,479.631
1989,4,"7330001",108.562,203.633,58.141,174.213,544.549
1990,4,"7330001",123.864,189.784,12.435,59.389,385.472
1991,4,"7330001",148.364,207.51,33.393,50.31,439.577
1992,4,"7330001",156.752,205.273,6.705,12.832,381.562
1993,4,"7330001",150.971,205.84,8.728,54.259,419.798
1994,4,"7330001",145.894,212.281,48.142,25.127,431.444
1995,4,"7330001",136.938,212.95,44.226,213.074,607.188
1996,4,"7330001",81.175,182.14,0,0,263.315
1997,4,"7330001",150.761,208.16,70.507,8.645,438.073
1998,4,"7330001",81.604,171.017,0,0,252.621
1999,4,"7330001",132.613,203.016,20.371,30.123,386.123
2000,4,"7330001",140.684,206.007,15.89,0,362.581
2001,4,"7330001",146.619,213.377,96.927,1.329,458.252
2002,4,"7330001",137.912,207.224,53.961,31.683,430.78
2003,4,"7330001",131.718,205.2,34.951,0,371.869
2004,4,"7330001",134.879,207.121,41.134,0,383.134
2005,4,"7330001",142.277,209.191,80.324,0,431.792
2006,4,"7330001",141.229,209.355,35.842,51.387,437.813
2007,4,"7330001",130.524,199.171,15.351,293.113,638.159
2008,4,"7330001",142.557,206.992,68.64,0,418.189
2009,4,"7330001",130.389,204.187,10.561,16.947,362.084
2010,4,"7330001",124.178,202.842,8.118,186.637,521.775
2011,4,"7330001",138.992,203.895,35.24,211.341,589.468
2012,4,"7330001",140.509,199.865,0,0,340.374
2013,4,"7330001",132.369,199.634,1.334,0.659,333.996
2014,4,"7330001",145.907,212.607,129.721,62.465,550.7
2015,4,"7330001",118.554,207.173,69.954,0,395.681
2016,4,"7330001",103.338,197.793,40.422,0,341.553
2017,4,"7330001",145.903,203.569,24.326,36.645,410.443
2018,4,"7330001",121.571,193.107,0,0,314.678
2019,4,"7330001",141.106,202.048,48.063,1.613,392.83
2020,4,"7330001",127.046,209.379,38.193,58.827,433.445
2021,4,"7330001",108.505,183.125,0,0,291.63
2022,4,"7330001",144.382,202.832,36.974,222.319,606.507
1981,5,"7330001",136.363,192.627,21.443,0,350.433
1982,5,"7330001",158.646,203.973,56.49,0,419.109
1983,5,"7330001",155.878,203.357,47.589,16.983,423.807
1984,5,"7330001",157.804,198.522,22.722,360.734,739.782
1985,5,"7330001",122.699,185.491,0,0,308.19
1986,5,"7330001",147.621,201.543,64.764,0,413.928
1987,5,"7330001",148.649,202.931,35.868,0,387.448
1988,5,"7330001",152.006,209.682,46.395,107.803,515.886
1989,5,"7330001",138.603,206.702,45.214,166.6,557.119
1990,5,"7330001",136.727,188.435,17.862,0,343.024
1991,5,"7330001",158.912,194.128,12.653,0,365.693
1992,5,"7330001",147.137,201.647,65.644,0,414.428
1993,5,"7330001",153.188,203.272,57.772,0,414.232
1994,5,"7330001",126.979,192.248,2.941,0,322.168
1995,5,"7330001",153.082,204.072,59.504,269.509,686.167
1996,5,"7330001",120.783,192.642,23.451,0,336.876
1997,5,"7330001",160.135,197.608,18.893,0,376.636
1998,5,"7330001",89.231,172.669,0,0,261.9
1999,5,"7330001",149.178,205.781,81.015,0,435.974
2000,5,"7330001",154.994,196.981,18.803,0,370.778
2001,5,"7330001",154.214,206.533,62.208,62.097,485.052
2002,5,"7330001",153.579,209.952,57.048,0,420.579
2003,5,"7330001",129.137,191.321,19.729,0,340.187
2004,5,"7330001",134.748,188.133,0,0,322.881
2005,5,"7330001",155.806,206.082,54.109,74.569,490.566
2006,5,"7330001",155.272,203.075,65.507,62.813,486.667
2007,5,"7330001",149.809,197.585,11.92,361.915,721.229
2008,5,"7330001",155.949,203.619,53.801,12.712,426.081
2009,5,"7330001",149.74,199.797,34.829,0,384.366
2010,5,"7330001",146.571,203.727,56.028,89.902,496.228
2011,5,"7330001",154.13,205.577,55.828,301.036,716.571
2012,5,"7330001",151.845,193.597,11.237,0,356.679
2013,5,"7330001",131.114,190.804,0.491,0,322.409
2014,5,"7330001",157.659,199.217,44.936,0,401.812
2015,5,"7330001",143.702,206.603,63.802,0,414.107
2016,5,"7330001",128.221,188.761,4.446,0,321.428
2017,5,"7330001",157.657,204.434,54.041,141.458,557.59
2018,5,"7330001",140.787,192.081,28.125,0,360.993
2019,5,"7330001",154.507,189.35,9.788,0,353.645
2020,5,"7330001",145.972,198.702,26.841,10.815,382.33
2021,5,"7330001",109.021,200.318,48.309,6.424,364.072
2022,5,"7330001",156.88,196.215,29.442,207.206,589.743
1981,6,"7330001",125.246,172.167,0,0,297.413
1982,6,"7330001",164.033,198.646,69.667,0,432.346
1983,6,"7330001",159.67,188.081,19.153,0,366.904
1984,6,"7330001",163.594,199.711,64.581,175.128,603.014
1985,6,"7330001",130.414,175.287,0,0,305.701
1986,6,"7330001",131.85,177.005,16.617,0,325.472
1987,6,"7330001",158.82,185.29,9.458,0,353.568
1988,6,"7330001",160.57,188.158,13.86,0,362.588
1989,6,"7330001",153.581,188.013,33.422,0,375.016
1990,6,"7330001",152.603,186.464,25.442,0,364.509
1991,6,"7330001",159.29,180.139,1.698,0,341.127
1992,6,"7330001",149.32,180.269,9.481,0,339.07
1993,6,"7330001",138.965,176.468,0,0,315.433
1994,6,"7330001",121.728,185.864,23.54,0,331.132
1995,6,"7330001",161.131,190.957,43.556,94.361,490.005
1996,6,"7330001",98.18,162.348,0,0,260.528
1997,6,"7330001",164.809,183.044,5.286,0,353.139
1998,6,"7330001",99.898,166.614,0,0,266.512
1999,6,"7330001",159.096,191.361,29.23,0,379.687
2000,6,"7330001",160.575,195.141,50.638,0,406.354
2001,6,"7330001",146.419,179.356,4.332,0,330.107
2002,6,"7330001",161.39,188.128,12.043,0,361.561
2003,6,"7330001",139.709,178.557,17.671,0,335.937
2004,6,"7330001",134.516,175.734,0,0,310.25
2005,6,"7330001",145.668,178.787,0,0,324.455
2006,6,"7330001",156.09,180.54,3.488,0,340.118
2007,6,"7330001",159.425,189.5,33.658,190.003,572.586
2008,6,"7330001",120.084,171.967,6.257,0,298.308
2009,6,"7330001",132.928,178.809,0,0,311.737
2010,6,"7330001",135.697,176.198,0,0,311.895
2011,6,"7330001",161.678,192.656,57.051,108.923,520.308
2012,6,"7330001",95.332,158.384,0,0,253.716
2013,6,"7330001",136.938,179.96,0,0,316.898
2014,6,"7330001",159.423,188.99,39.911,0,388.324
2015,6,"7330001",156.055,190.612,46.239,0,392.906
2016,6,"7330001",94.745,157.028,1.319,0,253.092
2017,6,"7330001",163.517,194.302,66.253,0,424.072
