"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2006,12,"5730008",2.268,26.529,34.548,0,0,63.345
2007,12,"5730008",0.019,9.147,0.003,0,0,9.169
2008,12,"5730008",0,23.047,0,0,0,23.047
2009,12,"5730008",0.403,19.855,0.017,0,0,20.275
2010,12,"5730008",0,13.413,0,0,0,13.413
2011,12,"5730008",0,9.491,0,0,0,9.491
2012,12,"5730008",1.794,12.87,4.182,0,0,18.846
2013,12,"5730008",0.582,7.165,0.212,0,0,7.959
2014,12,"5730008",0.039,12.652,0.003,0,0,12.694
2015,12,"5730008",0,24.287,0,0,0,24.287
2016,12,"5730008",0.27,26.365,0.026,0,0,26.661
2017,12,"5730008",0,19.644,0,0,0,19.644
2018,12,"5730008",1.456,8.589,0.153,0,0,10.198
2019,12,"5730008",0,2.699,0,0,0,2.699
1981,1,"5741001",0.374,2.8,44.181,0,0,47.355
1982,1,"5741001",0.171,1.772,21.155,0,0,23.098
1983,1,"5741001",0.26,3.314,31.549,0,0,35.123
1984,1,"5741001",0.253,2.551,30.565,0,0,33.369
1985,1,"5741001",0.244,3.27,39.197,0,0,42.711
1986,1,"5741001",0.543,1.182,58.145,0,0,59.87
1987,1,"5741001",0.323,2.546,45.567,0,0,48.436
1988,1,"5741001",0.199,3.255,26.011,0,0,29.465
1989,1,"5741001",0.175,0.991,27.361,0,0,28.527
1990,1,"5741001",0.325,1.778,45.439,0,0,47.542
1991,1,"5741001",0.416,1.241,52.259,0,0,53.916
1992,1,"5741001",0.646,3.785,117.39,0,0.685,122.506
1993,1,"5741001",0.756,3.417,82.036,0,0,86.209
1994,1,"5741001",0.412,1.76,53.268,0,0,55.44
1995,1,"5741001",0.285,1.722,34.265,0,0,36.272
1996,1,"5741001",0.242,1.484,25.968,0,0,27.694
1997,1,"5741001",0.427,1.116,46.469,0,0,48.012
1998,1,"5741001",0.908,5.302,117.812,0,0.227,124.249
1999,1,"5741001",0.328,0.919,39.187,0,0,40.434
2000,1,"5741001",0.521,2.334,59.162,0,0,62.017
2001,1,"5741001",0.445,3.787,82.12,0,0,86.352
2002,1,"5741001",0.215,2.68,28.218,0,0,31.113
2003,1,"5741001",0.22,2.818,28.88,0,0,31.918
2004,1,"5741001",0.712,1.933,96.893,0,0,99.538
2005,1,"5741001",0.282,1.965,31.578,0,0,33.825
2006,1,"5741001",0.198,2.909,20.729,0,0,23.836
2007,1,"5741001",0.32,2.394,44.259,0,0,46.973
2008,1,"5741001",0.333,1.226,52.951,0,0,54.51
2009,1,"5741001",0.07,1.946,9.379,0,0,11.395
2010,1,"5741001",0.098,1.746,12.56,0,0,14.404
2011,1,"5741001",0.206,1.623,24.892,0,0,26.721
2012,1,"5741001",0.406,1.312,49.931,0,0,51.649
2013,1,"5741001",0.171,2.081,24.26,0,0,26.512
2014,1,"5741001",0.098,1.023,12.235,0,0,13.356
2015,1,"5741001",0.209,1.392,22.28,0,0,23.881
2016,1,"5741001",1.964,3.437,212.316,0,5.789,223.506
2017,1,"5741001",0.291,2.811,30.414,0,0,33.516
2018,1,"5741001",0.072,2.268,10.529,0,0,12.869
2019,1,"5741001",0.213,1.875,24.161,0,0,26.249
1981,2,"5741001",0.911,3.83,214.318,0,5.915,224.974
1982,2,"5741001",0.822,2.914,165.531,0,1.356,170.623
1983,2,"5741001",0.367,3.262,94.955,0,0.032,98.616
1984,2,"5741001",0.553,3.008,132.349,0,0.755,136.665
1985,2,"5741001",0.31,2.738,64.811,0,0,67.859
1986,2,"5741001",1.163,2.093,255.577,0,9.331,268.164
1987,2,"5741001",1.165,3.49,176.943,0,2.796,184.394
1988,2,"5741001",0.136,2.56,35.055,0,0,37.751
1989,2,"5741001",0.275,0.882,50.52,0,0,51.677
1990,2,"5741001",0.275,1.567,63.13,0,0,64.972
1991,2,"5741001",0.765,1.447,117.746,0,0.612,120.57
1992,2,"5741001",1.101,4.869,230.121,0,7.533,243.624
1993,2,"5741001",0.77,4.529,177.033,0,1.828,184.16
1994,2,"5741001",0.614,2.059,104.627,0,0.043,107.343
1995,2,"5741001",0.228,1.353,32.624,0,0,34.205
1996,2,"5741001",0.129,1.165,28.19,0,0,29.484
1997,2,"5741001",1.044,1.849,206.585,0,5.026,214.504
1998,2,"5741001",0.652,5.354,132.914,0,0.333,139.253
1999,2,"5741001",0.32,0.798,55.696,0,0,56.814
2000,2,"5741001",0.506,2.388,91.739,0,0,94.633
2001,2,"5741001",0.652,4.595,166.086,0,2.074,173.407
2002,2,"5741001",1.08,3.275,248.165,0,10.658,263.178
2003,2,"5741001",0.648,2.779,103.949,0,0,107.376
2004,2,"5741001",0.422,1.786,93.706,0,0,95.914
2005,2,"5741001",0.633,2.679,117.272,0,0.075,120.659
2006,2,"5741001",0.187,2.284,35.999,0,0,38.47
2007,2,"5741001",0.254,2.024,65.787,0,0.012,68.077
2008,2,"5741001",0.939,1.826,196.311,0,4.466,203.542
2009,2,"5741001",0.118,1.521,22.365,0,0,24.004
2010,2,"5741001",0.363,1.566,69.603,0,0,71.532
2011,2,"5741001",0.16,1.271,26.882,0,0,28.313
2012,2,"5741001",0.966,1.495,146.366,0,1.135,149.962
2013,2,"5741001",0.743,2.074,144.086,0,1.561,148.464
2014,2,"5741001",0.127,0.812,27.901,0,0,28.84
2015,2,"5741001",0.102,1.084,19.403,0,0,20.589
2016,2,"5741001",1.037,4.599,226.114,0,6.337,238.087
2017,2,"5741001",0.742,3.631,145.746,0,0.755,150.874
2018,2,"5741001",0.142,1.792,39.216,0,0,41.15
2019,2,"5741001",0.283,1.589,57.3,0,0,59.172
1981,3,"5741001",0.979,4.874,219.081,0,3.572,228.506
1982,3,"5741001",1.131,4.156,446.701,0,29.495,481.483
1983,3,"5741001",0.882,4.363,228.395,0,5.85,239.49
1984,3,"5741001",0.783,4.229,181.477,0,2.309,188.798
1985,3,"5741001",0.331,2.545,84.904,0,0,87.78
1986,3,"5741001",0.961,3.512,369.131,0,16.412,390.016
1987,3,"5741001",0.686,4.607,176.833,0,0.835,182.961
1988,3,"5741001",0.229,2.085,49.188,0,0,51.502
1989,3,"5741001",0.316,0.988,84.793,0,0.092,86.189
1990,3,"5741001",0.273,1.289,60.528,0,0,62.09
1991,3,"5741001",1.081,3.006,282.914,0,14.103,301.104
1992,3,"5741001",0.796,5.689,369.147,0,23.122,398.754
1993,3,"5741001",0.879,5.422,220.748,0,3.584,230.633
1994,3,"5741001",0.566,2.478,141.639,0,0.875,145.558
1995,3,"5741001",0.543,2.246,145.219,0,0.86,148.868
1996,3,"5741001",0.289,1.209,75.009,0,0,76.507
1997,3,"5741001",0.848,3.321,467.871,0,22.339,494.379
1998,3,"5741001",0.745,6.068,172.652,0,1.438,180.903
1999,3,"5741001",0.539,1.171,119.912,0,0.651,122.273
2000,3,"5741001",0.988,3.205,425.832,0,43.252,473.277
2001,3,"5741001",0.734,5.474,159.79,0,0.112,166.11
2002,3,"5741001",0.489,4.439,406.37,0,16.852,428.15
2003,3,"5741001",0.684,3.955,151.264,0,0.421,156.324
2004,3,"5741001",0.446,2.592,125.434,0,0,128.472
2005,3,"5741001",1.047,3.961,260.387,0,12.022,277.417
2006,3,"5741001",0.535,2.57,105.295,0,0,108.4
2007,3,"5741001",0.661,2.837,153.132,0,1.02,157.65
2008,3,"5741001",1.031,3.303,243.481,0,6.534,254.349
2009,3,"5741001",0.575,1.648,144.849,0,1.671,148.743
2010,3,"5741001",0.767,2.415,175.098,0,2.251,180.531
2011,3,"5741001",0.407,1.94,138.483,0,0.895,141.725
2012,3,"5741001",1.164,3.043,250.126,0,9.791,264.124
2013,3,"5741001",0.587,3.003,163.309,0,1.592,168.491
2014,3,"5741001",0.429,1.888,123.026,0,0,125.343
2015,3,"5741001",0.086,0.85,16.91,0,0,17.846
2016,3,"5741001",0.944,5.476,265.536,0,6.376,278.332
2017,3,"5741001",1.16,4.718,234.278,0,7.488,247.644
2018,3,"5741001",0.491,2.278,111.983,0,0,114.752
2019,3,"5741001",0.357,1.851,108.231,0,0.351,110.79
1981,4,"5741001",1.347,5.716,217.429,0,2.3,226.792
1982,4,"5741001",0.987,5.157,470.996,0,21.771,498.911
1983,4,"5741001",1.004,5.319,341.852,0,15.294,363.469
1984,4,"5741001",1.04,5.215,432.214,0,13.938,452.407
1985,4,"5741001",0.661,3.838,160.808,0,1.384,166.691
1986,4,"5741001",1.341,4.657,340.175,0,6.403,352.576
1987,4,"5741001",1.01,5.508,469.913,0,23.935,500.366
1988,4,"5741001",0.399,1.981,89.81,0,0.047,92.237
1989,4,"5741001",1.124,1.606,215.774,0,6.057,224.561
1990,4,"5741001",0.639,1.827,107.745,0,0,110.211
1991,4,"5741001",0.755,4.263,361.81,0,23.81,390.638
1992,4,"5741001",0.661,6.349,352.534,0,9.84,369.384
1993,4,"5741001",1.145,6.142,243.383,0,3.444,254.114
1994,4,"5741001",1.011,3.47,262,0,11.316,277.797
1995,4,"5741001",0.631,3.672,210.614,0,4.324,219.241
1996,4,"5741001",0.59,1.669,100.129,0,0,102.388
1997,4,"5741001",0.997,4.508,456.827,0,28.358,490.69
1998,4,"5741001",0.959,5.806,152.24,0,0,159.005
1999,4,"5741001",0.865,1.947,126.227,0,0.225,129.264
2000,4,"5741001",1.102,4.419,406.118,0,14.806,426.445
2001,4,"5741001",1.221,5.938,380.623,0,29.165,416.947
2002,4,"5741001",1.005,5.378,433.763,0,24.212,464.358
2003,4,"5741001",1.023,5.001,215.386,0,2.632,224.042
2004,4,"5741001",1.148,3.315,200.7,0,4.304,209.467
2005,4,"5741001",1.135,5.006,269.889,0,7.222,283.252
2006,4,"5741001",1.011,3.651,309.575,0,20.101,334.338
2007,4,"5741001",0.889,4.132,208.678,0,3.464,217.163
2008,4,"5741001",1.307,4.494,273.084,0,10.124,289.009
2009,4,"5741001",0.703,3.208,151.613,0,0.277,155.801
2010,4,"5741001",0.811,3.804,202.921,0,2.548,210.084
2011,4,"5741001",0.602,3.401,172.496,0,1.52,178.019
2012,4,"5741001",1.05,4.292,225.111,0,2.291,232.744
2013,4,"5741001",0.745,4.261,160.677,0,0.118,165.801
2014,4,"5741001",1.004,3.244,152.848,0,0.392,157.488
2015,4,"5741001",0.474,1.132,90.307,0,0.004,91.917
2016,4,"5741001",1.178,6.184,331.945,0,20.25,359.557
2017,4,"5741001",1.168,5.595,237.144,0,4.429,248.336
2018,4,"5741001",1.015,3.697,214.917,0,3.042,222.671
2019,4,"5741001",0.569,2.173,109.721,0,0,112.463
1981,5,"5741001",1.629,6.371,213.04,0,3.128,224.168
1982,5,"5741001",2.289,5.936,456.762,0,20.101,485.088
1983,5,"5741001",1.455,6.062,380.598,0,23.294,411.409
1984,5,"5741001",1.832,5.981,422.934,0,16.744,447.491
1985,5,"5741001",1.095,4.184,138.138,0,0,143.417
1986,5,"5741001",1.837,5.547,363.251,0,18.816,389.451
1987,5,"5741001",1.467,6.209,494.184,0,21.199,523.059
1988,5,"5741001",1.106,2.914,162.102,0,1.548,167.67
1989,5,"5741001",1.731,3.175,276.1,0,14.521,295.527
1990,5,"5741001",0.826,1.918,130.397,0,0.855,133.996
1991,5,"5741001",1.984,5.241,337.715,0,11.716,356.656
1992,5,"5741001",1.571,6.863,392.692,0,30.225,431.351
1993,5,"5741001",1.428,6.702,228.273,0,3.472,239.875
1994,5,"5741001",1.133,4.624,234.198,0,3.854,243.809
1995,5,"5741001",1.992,4.782,224.622,0,4.226,235.622
1996,5,"5741001",1.45,3.132,186.774,0,3.064,194.42
1997,5,"5741001",1.674,5.432,471.414,0,24.048,502.568
1998,5,"5741001",0.993,4.658,128.214,0,0,133.865
1999,5,"5741001",1.475,2.973,205.891,0,5.465,215.804
2000,5,"5741001",1.727,5.362,381.61,0,14.805,403.504
2001,5,"5741001",1.433,6.544,389.989,0,23.194,421.16
2002,5,"5741001",1.785,6.108,446.493,0,23.308,477.694
2003,5,"5741001",1.558,5.815,183.126,0,0.06,190.559
2004,5,"5741001",1.983,4.504,229.896,0,5.034,241.417
2005,5,"5741001",1.353,5.819,371.19,0,25.733,404.095
2006,5,"5741001",1.546,4.765,306.654,0,14.948,327.913
2007,5,"5741001",1.892,5.139,206.241,0,2.228,215.5
2008,5,"5741001",1.785,5.421,330.051,0,17.497,354.754
2009,5,"5741001",1.668,4.019,217.265,0,5.594,228.546
2010,5,"5741001",1.081,4.884,182.777,0,0.704,189.446
2011,5,"5741001",1.854,4.571,186.328,0,2.163,194.916
2012,5,"5741001",2.217,5.264,246.321,0,6.634,260.436
2013,5,"5741001",1.355,5.11,165.347,0,0.459,172.271
2014,5,"5741001",1.406,4.064,178.481,0,2.316,186.267
2015,5,"5741001",2.322,2.597,207.445,0,4.415,216.779
2016,5,"5741001",1.504,6.735,288.994,0,6.153,303.386
2017,5,"5741001",1.748,6.276,246.656,0,6.078,260.758
2018,5,"5741001",1.425,4.801,211.113,0,3.591,220.93
2019,5,"5741001",0.82,1.704,87.767,0,0,90.291
1981,6,"5741001",2.121,6.866,172.515,0,0.897,182.399
1982,6,"5741001",1.897,6.525,457.269,0,41.174,506.865
1983,6,"5741001",2.811,6.623,356.166,0,20.558,386.158
1984,6,"5741001",2.224,6.56,411.654,0,21.692,442.13
1985,6,"5741001",1.472,4.578,128.463,0,0,134.513
1986,6,"5741001",2.315,6.22,318.917,0,10.063,337.515
1987,6,"5741001",2.33,6.739,445.162,0,18.264,472.495
1988,6,"5741001",1.482,4.155,148.834,0,0.517,154.988
1989,6,"5741001",2.969,4.36,255.455,0,9.762,272.546
1990,6,"5741001",2.284,3.375,164.102,0,2.03,171.791
1991,6,"5741001",2.398,5.98,328.107,0,18.015,354.5
1992,6,"5741001",2.508,7.252,342.366,0,13.902,366.028
1993,6,"5741001",1.62,7.125,192.909,0,1.898,203.552
1994,6,"5741001",2.418,5.496,199.913,0,3.137,210.964
1995,6,"5741001",2.115,5.62,194.688,0,2.728,205.151
1996,6,"5741001",1.698,4.327,149.099,0,0.422,155.546
1997,6,"5741001",2.562,6.129,454.07,0,23.707,486.468
1998,6,"5741001",1.71,4.772,120.367,0,0,126.849
1999,6,"5741001",2.201,4.202,256.734,0,11.703,274.84
2000,6,"5741001",2.864,6.075,386.306,0,16.811,412.056
2001,6,"5741001",2.212,7.001,353.427,0,16.606,379.246
2002,6,"5741001",2.742,6.659,396.137,0,14.213,419.751
2003,6,"5741001",1.668,5.494,152.237,0,0.32,159.719
2004,6,"5741001",2.715,5.402,197.496,0,2.94,208.553
2005,6,"5741001",2.464,6.433,337.304,0,14.752,360.953
2006,6,"5741001",2.508,5.607,250.018,0,5.39,263.523
2007,6,"5741001",1.638,5.678,162.687,0,0.033,170.036
2008,6,"5741001",2.024,6.121,285.086,0,8.431,301.662
2009,6,"5741001",2.29,5.022,219.834,0,5.649,232.795
2010,6,"5741001",1.68,5.7,166.324,0,0.792,174.496
2011,6,"5741001",1.734,5.431,144.726,0,0,151.891
2012,6,"5741001",1.843,5.998,196.897,0,2.182,206.92
2013,6,"5741001",1.354,5.309,139.559,0,0,146.222
2014,6,"5741001",2.409,5.057,177.509,0,2.294,187.269
2015,6,"5741001",2.715,3.907,219.145,0,7.006,232.773
2016,6,"5741001",2.723,7.151,220.474,0,1.154,231.502
2017,6,"5741001",1.892,6.792,219.476,0,4.864,233.024
2018,6,"5741001",1.69,5.635,197.916,0,3.876,209.117
2019,6,"5741001",0.734,1.666,78.828,0,0,81.228
1981,7,"5741001",2.207,7.265,134.276,0,0.134,143.882
1982,7,"5741001",3.297,7,378.513,0,14.875,403.685
1983,7,"5741001",4.033,7.076,265.651,0,6.86,283.62
1984,7,"5741001",3.385,7.027,325.501,0,8.623,344.536
1985,7,"5741001",1.579,4.375,105.378,0,0,111.332
1986,7,"5741001",2.971,6.763,239.852,0,5.239,254.825
1987,7,"5741001",3.303,7.166,381.116,0,18.329,409.914
1988,7,"5741001",1.698,3.757,99.705,0,0,105.16
1989,7,"5741001",2.159,5.317,173.55,0,2.198,183.224
1990,7,"5741001",1.908,4.55,125.754,0,0.121,132.333
1991,7,"5741001",3.541,6.576,262.065,0,8.901,281.083
1992,7,"5741001",3.707,7.565,253.267,0,4.277,268.816
1993,7,"5741001",2.058,7.067,131.58,0,0,140.705
1994,7,"5741001",2.443,6.2,151.541,0,1.306,161.49
1995,7,"5741001",2.314,6.19,130.235,0,0,138.739
1996,7,"5741001",1.641,4.336,105.411,0,0,111.388
1997,7,"5741001",3.453,6.692,414.717,0,17.244,442.106
1998,7,"5741001",1.349,3.736,74.467,0,0,79.552
1999,7,"5741001",2.397,5.193,208.186,0,6.579,222.355
2000,7,"5741001",2.847,6.65,324.022,0,14.525,348.044
2001,7,"5741001",3.578,7.37,268.315,0,6.292,285.555
2002,7,"5741001",3.562,7.104,314.683,0,5.831,331.18
2003,7,"5741001",1.775,4.558,96.867,0,0,103.2
2004,7,"5741001",2.501,6.126,141.161,0,0.318,150.106
2005,7,"5741001",3.757,6.928,279.456,0,10.022,300.163
2006,7,"5741001",2.871,6.286,209.436,0,5.12,223.713
2007,7,"5741001",1.512,4.735,111.567,0,0.001,117.815
2008,7,"5741001",3.223,6.686,199.781,0,2.151,211.841
2009,7,"5741001",2.708,5.831,161.226,0,2.202,171.967
2010,7,"5741001",2.606,5.389,127.734,0,0.403,136.132
2011,7,"5741001",1.846,5.312,115.99,0,0,123.148
2012,7,"5741001",2.729,6.59,164.601,0,1.894,175.814
2013,7,"5741001",1.25,4.29,94.342,0,0,99.882
2014,7,"5741001",1.883,5.561,116.592,0,0,124.036
2015,7,"5741001",3.261,4.964,213.075,0,7.86,229.16
2016,7,"5741001",2.856,7.487,218.866,0,6.648,235.857
2017,7,"5741001",2.369,7.207,172.032,0,2.468,184.076
2018,7,"5741001",2.368,6.308,149.81,0,1.258,159.744
2019,7,"5741001",0.968,1.475,61.45,0,0,63.893
1981,8,"5741001",1.395,5.975,83.661,0,0,91.031
1982,8,"5741001",4.249,7.359,270.052,0,4.259,285.919
1983,8,"5741001",3.544,7.419,155.086,0,1.295,167.344
1984,8,"5741001",4.136,7.38,233.324,0,4.598,249.438
1985,8,"5741001",1.273,3.562,65.377,0,0,70.212
1986,8,"5741001",2.807,7.173,151.995,0,1.019,162.994
1987,8,"5741001",4.828,7.489,263.775,0,6.267,282.359
1988,8,"5741001",1.28,3.123,67.51,0,0,71.913
1989,8,"5741001",1.921,5.731,103.82,0,0,111.472
1990,8,"5741001",1.586,3.791,74.987,0,0,80.364
1991,8,"5741001",3.904,7.026,162.107,0,2.427,175.464
1992,8,"5741001",3.933,7.802,174.075,0,2.761,188.571
1993,8,"5741001",1.359,5.645,80.249,0,0,87.253
1994,8,"5741001",1.963,5.764,87.491,0,0,95.218
1995,8,"5741001",1.469,4.996,77.662,0,0,84.127
1996,8,"5741001",1.297,3.417,59.367,0,0,64.081
1997,8,"5741001",4.525,7.118,309.359,0,8.085,329.087
1998,8,"5741001",0.842,2.946,45.183,0,0,48.971
1999,8,"5741001",2.317,5.942,130.621,0,1.392,140.272
2000,8,"5741001",4.789,7.084,234.084,0,7.722,253.679
2001,8,"5741001",3.375,7.649,168.941,0,1.226,181.191
2002,8,"5741001",3.518,7.441,207.656,0,0.961,219.576
2003,8,"5741001",1.422,3.86,68.968,0,0,74.25
2004,8,"5741001",2.496,6.358,116.011,0,0.172,125.037
2005,8,"5741001",3.577,7.303,185.357,0,3.927,200.164
2006,8,"5741001",2.47,6.799,130.894,0,0.985,141.148
2007,8,"5741001",1.273,3.81,67.71,0,0,72.793
2008,8,"5741001",2.451,6.572,116.277,0,0,125.3
2009,8,"5741001",1.88,5.921,100.401,0,0,108.202
2010,8,"5741001",1.787,5.355,93.588,0,0,100.73
2011,8,"5741001",1.566,4.223,68.705,0,0,74.494
2012,8,"5741001",1.786,6.498,98.427,0,0,106.711
2013,8,"5741001",1.212,3.462,59.599,0,0,64.273
2014,8,"5741001",1.263,4.557,77.964,0,0,83.784
2015,8,"5741001",3.077,5.763,148.062,0,3.088,159.99
2016,8,"5741001",2.679,7.74,122.06,0,1.087,133.566
2017,8,"5741001",2.164,7.521,108.54,0,0.159,118.384
2018,8,"5741001",1.855,6.017,87.782,0,0,95.654
2019,8,"5741001",0.889,1.178,37.63,0,0,39.697
1981,9,"5741001",0.968,4.648,42.649,0,0,48.265
1982,9,"5741001",3.514,7.648,140.777,0,0.279,152.218
1983,9,"5741001",1.856,6.67,80.673,0,0,89.199
1984,9,"5741001",2.839,7.665,128.904,0,0.599,140.007
1985,9,"5741001",0.774,2.772,34.351,0,0,37.897
1986,9,"5741001",1.766,6.368,77.208,0,0,85.342
1987,9,"5741001",3.383,7.75,140.15,0,0.964,152.247
1988,9,"5741001",1.03,2.571,44.456,0,0,48.057
1989,9,"5741001",1.298,4.497,55.967,0,0,61.762
1990,9,"5741001",0.837,2.973,40.387,0,0,44.197
1991,9,"5741001",2.622,7.39,128.534,0,0.933,139.479
1992,9,"5741001",2.187,7.606,91.051,0,0,100.844
1993,9,"5741001",0.95,4.42,42.692,0,0,48.062
1994,9,"5741001",0.933,4.501,44.675,0,0,50.109
1995,9,"5741001",0.894,3.901,40.501,0,0,45.296
1996,9,"5741001",0.805,2.73,37.081,0,0,40.616
1997,9,"5741001",3.531,7.461,182.849,0,2.749,196.59
1998,9,"5741001",0.543,2.294,24.003,0,0,26.84
1999,9,"5741001",1.655,5.71,74.419,0,0,81.784
2000,9,"5741001",2.624,7.435,121.943,0,1.298,133.3
2001,9,"5741001",2.028,7.01,89.963,0,0,99.001
2002,9,"5741001",2.614,6.887,114.095,0,0,123.596
2003,9,"5741001",0.796,3.011,37.758,0,0,41.565
2004,9,"5741001",1.384,5.088,60.33,0,0,66.802
2005,9,"5741001",2.071,7.605,100.985,0,0.033,110.694
2006,9,"5741001",1.592,5.955,69.221,0,0,76.768
2007,9,"5741001",0.922,2.973,37.764,0,0,41.659
2008,9,"5741001",1.396,5.131,61.503,0,0,68.03
2009,9,"5741001",1.069,4.611,52.898,0,0,58.578
2010,9,"5741001",1.133,4.185,52.816,0,0,58.134
2011,9,"5741001",0.823,3.296,35.993,0,0,40.112
2012,9,"5741001",1.599,5.405,71.284,0,0,78.288
2013,9,"5741001",0.683,2.699,31.451,0,0,34.833
2014,9,"5741001",0.938,3.576,44.528,0,0,49.042
2015,9,"5741001",1.785,6.138,76.988,0,0,84.911
2016,9,"5741001",1.646,7.258,79.067,0,0,87.971
2017,9,"5741001",1.179,5.988,56.291,0,0,63.458
2018,9,"5741001",1.219,4.917,53.327,0,0,59.463
2019,9,"5741001",0.534,0.924,21.651,0,0,23.109
1981,10,"5741001",0.474,3.62,23.152,0,0,27.246
1982,10,"5741001",1.839,6.705,81.512,0,0,90.056
1983,10,"5741001",0.979,5.211,42.533,0,0,48.723
1984,10,"5741001",1.452,6.608,75.219,0,0,83.279
1985,10,"5741001",0.422,2.158,18.599,0,0,21.179
1986,10,"5741001",0.953,4.984,40.471,0,0,46.408
1987,10,"5741001",1.613,6.698,74.295,0,0,82.606
1988,10,"5741001",0.558,2.015,25.756,0,0,28.329
1989,10,"5741001",0.631,3.51,30.164,0,0,34.305
1990,10,"5741001",0.442,2.316,22.113,0,0,24.871
1991,10,"5741001",1.326,6.451,66.141,0,0,73.918
1992,10,"5741001",1.149,5.987,48.119,0,0,55.255
1993,10,"5741001",0.444,3.438,22.316,0,0,26.198
1994,10,"5741001",0.479,3.511,24.846,0,0,28.836
1995,10,"5741001",0.498,3.043,24.376,0,0,27.917
1996,10,"5741001",0.435,2.126,20.923,0,0,23.484
1997,10,"5741001",2.069,7.292,90.208,0,0,99.569
1998,10,"5741001",0.375,1.791,18.847,0,0,21.013
1999,10,"5741001",0.822,4.447,38.409,0,0,43.678
2000,10,"5741001",1.32,6.634,64.77,0,0,72.724
2001,10,"5741001",1.037,5.469,47.161,0,0,53.667
2002,10,"5741001",1.654,5.769,76.86,0,0,84.283
2003,10,"5741001",0.517,2.354,24.332,0,0,27.203
2004,10,"5741001",0.722,3.979,37.459,0,0,42.16
2005,10,"5741001",1.089,5.954,52.685,0,0,59.728
2006,10,"5741001",0.886,4.666,39.849,0,0,45.401
2007,10,"5741001",0.41,2.316,20.942,0,0,23.668
2008,10,"5741001",0.663,4.002,32.439,0,0,37.104
2009,10,"5741001",0.605,3.59,27.225,0,0,31.42
2010,10,"5741001",0.655,3.287,30.075,0,0,34.017
2011,10,"5741001",0.419,2.567,20.108,0,0,23.094
2012,10,"5741001",0.833,4.236,41.85,0,0,46.919
2013,10,"5741001",0.367,2.1,16.674,0,0,19.141
2014,10,"5741001",0.507,2.782,22.726,0,0,26.015
2015,10,"5741001",1.099,4.861,48.218,0,0,54.178
2016,10,"5741001",0.867,5.649,38.365,0,0,44.881
2017,10,"5741001",0.681,4.667,30.238,0,0,35.586
2018,10,"5741001",0.688,3.841,28.773,0,0,33.302
2019,10,"5741001",0.294,0.721,12.929,0,0,13.944
1981,11,"5741001",0.254,2.885,14.641,0,0,17.78
1982,11,"5741001",0.864,5.389,49.152,0,0,55.405
1983,11,"5741001",0.485,4.12,25.206,0,0,29.811
1984,11,"5741001",0.821,5.271,43.989,0,0,50.081
1985,11,"5741001",0.491,1.742,24.944,0,0,27.177
1986,11,"5741001",0.661,4,35.115,0,0,39.776
1987,11,"5741001",0.742,5.306,43.343,0,0,49.391
1988,11,"5741001",0.268,1.606,14.89,0,0,16.764
1989,11,"5741001",0.341,2.803,21.924,0,0,25.068
1990,11,"5741001",0.216,1.846,13.281,0,0,15.343
1991,11,"5741001",0.822,5.202,45.682,0,0,51.706
1992,11,"5741001",0.493,4.778,29.449,0,0,34.72
1993,11,"5741001",0.26,2.741,13.858,0,0,16.859
1994,11,"5741001",0.316,2.801,17.752,0,0,20.869
1995,11,"5741001",0.254,2.406,14.986,0,0,17.646
1996,11,"5741001",0.305,1.696,13.947,0,0,15.948
1997,11,"5741001",1.801,6.341,86.679,0,0,94.821
1998,11,"5741001",0.187,1.427,11.596,0,0,13.21
1999,11,"5741001",0.537,3.56,34.253,0,0,38.35
2000,11,"5741001",0.674,5.289,37.85,0,0,43.813
2001,11,"5741001",0.498,4.36,28.196,0,0,33.054
2002,11,"5741001",0.753,4.597,45.762,0,0,51.112
2003,11,"5741001",0.259,1.862,15.212,0,0,17.333
2004,11,"5741001",0.369,3.171,22.076,0,0,25.616
2005,11,"5741001",0.566,4.763,34.47,0,0,39.799
2006,11,"5741001",0.578,3.765,37.189,0,0,41.532
2007,11,"5741001",0.251,1.833,13.998,0,0,16.082
2008,11,"5741001",0.345,3.192,20.783,0,0,24.32
2009,11,"5741001",0.292,2.861,16.804,0,0,19.957
2010,11,"5741001",0.493,2.64,25.801,0,0,28.934
2011,11,"5741001",0.196,2.029,12.121,0,0,14.346
2012,11,"5741001",0.441,3.391,27.806,0,0,31.638
2013,11,"5741001",0.214,1.675,13.44,0,0,15.329
2014,11,"5741001",0.675,2.266,42.277,0,0,45.218
2015,11,"5741001",0.521,3.843,26.943,0,0,31.307
2016,11,"5741001",0.669,4.567,34.713,0,0,39.949
2017,11,"5741001",0.308,3.72,18.442,0,0,22.47
2018,11,"5741001",0.304,3.062,17.294,0,0,20.66
2019,11,"5741001",0.14,0.57,7.29,0,0,8
1981,12,"5741001",0.354,2.255,24.932,0,0,27.541
1982,12,"5741001",0.394,4.196,31.549,0,0,36.139
1983,12,"5741001",0.389,3.238,34.848,0,0,38.475
1984,12,"5741001",0.575,4.149,47.855,0,0,52.579
1985,12,"5741001",0.165,1.355,15.931,0,0,17.451
1986,12,"5741001",0.573,3.19,48.962,0,0,52.725
1987,12,"5741001",0.427,4.145,31.185,0,0,35.757
1988,12,"5741001",0.179,1.251,14.121,0,0,15.551
1989,12,"5741001",0.37,2.188,27.363,0,0,29.921
