"wy_simple","wym","cod_cuenca","AE","SLZ","SM","SP","SUZ","STORAGE"
2011,7,"7104002",2.617,436.453,150.316,275.369,7.49,872.245
2012,7,"7104002",2.163,402.591,133.033,0,0,537.787
2013,7,"7104002",1.829,381.752,137.385,0,0,520.966
2014,7,"7104002",1.994,540.048,149.642,136.772,37.537,865.993
2015,7,"7104002",1.975,559.437,149.756,315.756,0,1026.924
2016,7,"7104002",1.508,494.595,147.846,3.355,0,647.304
2017,7,"7104002",1.956,502.914,149.273,238.838,0,892.981
2018,7,"7104002",2.233,559.24,146.421,0,36.638,744.532
2019,7,"7104002",2.473,312.3,116.181,0,0,430.954
1981,8,"7104002",1.865,446.174,100.148,0,0,548.187
1982,8,"7104002",2.238,852.475,149.569,432.935,0,1437.217
1983,8,"7104002",3.15,617.211,149.784,122.761,73.593,966.499
1984,8,"7104002",2.876,693.524,150.058,629.687,62.219,1538.364
1985,8,"7104002",2.589,547.723,92.75,0,0,643.062
1986,8,"7104002",2.655,553.11,139.681,0,0,695.446
1987,8,"7104002",3.639,697.46,149.295,180.185,94.652,1125.231
1988,8,"7104002",2.551,531.958,128.021,0,0,662.53
1989,8,"7104002",2.737,565.049,118.809,0,0,686.595
1990,8,"7104002",2.611,375.583,85.996,0,0,464.19
1991,8,"7104002",3.531,596.897,121.295,0,0,721.723
1992,8,"7104002",3.139,697.54,136.13,0,18.286,855.095
1993,8,"7104002",1.941,506.377,134.521,9.561,0,652.4
1994,8,"7104002",2.583,516.194,81.011,0,0,599.788
1995,8,"7104002",2.536,642.512,150.24,8.91,73.586,877.784
1996,8,"7104002",3.238,323.146,85.492,0,0,411.876
1997,8,"7104002",3.027,852.146,149.906,72.234,69.964,1147.277
1998,8,"7104002",1.135,179.858,37.463,0,0,218.456
1999,8,"7104002",2.591,542.096,107.945,0,0,652.632
2000,8,"7104002",3.789,645.007,149.144,0,83.648,881.588
2001,8,"7104002",3.595,672.613,115.563,0,0,791.771
2002,8,"7104002",2.606,756.961,150.328,85.433,69.444,1064.772
2003,8,"7104002",3.276,350.405,109.919,0,0,463.6
2004,8,"7104002",3.671,490.652,111.874,0,0,606.197
2005,8,"7104002",2.601,763.327,138.403,0,0,904.331
2006,8,"7104002",3.356,702.678,105.104,0,0,811.138
2007,8,"7104002",3.091,506.965,133.271,0,13.675,657.002
2008,8,"7104002",3.192,511.622,85.935,0,0,600.749
2009,8,"7104002",2.843,591.363,125.387,0,0,719.593
2010,8,"7104002",2.92,463.827,125.245,0,0,591.992
2011,8,"7104002",3.578,545.716,121.395,0,0,670.689
2012,8,"7104002",2.24,323.325,87.165,0,0,412.73
2013,8,"7104002",2.423,306.748,82.532,0,0,391.703
2014,8,"7104002",1.527,548.811,147.624,8.939,0,706.901
2015,8,"7104002",2.944,667.792,149.99,0.299,30.35,851.375
2016,8,"7104002",3.074,398.689,91.152,0,0,492.915
2017,8,"7104002",2.939,596.362,121.663,0,0,720.964
2018,8,"7104002",2.697,488.474,107.57,0,0,598.741
2019,8,"7104002",2.145,250.691,64.289,0,0,317.125
1981,9,"7104002",1.364,355.541,39.843,0,0,396.748
1982,9,"7104002",3.356,921.999,133.083,0,13.691,1072.129
1983,9,"7104002",2.865,587.731,79.382,0,0,669.978
1984,9,"7104002",3.255,795.338,149.679,74.313,72.918,1095.503
1985,9,"7104002",1.35,436.465,38.41,0,0,476.225
1986,9,"7104002",1.881,440.906,62.309,0,0,505.096
1987,9,"7104002",3.338,683.302,87.967,0,0,774.607
1988,9,"7104002",1.934,423.934,52.36,0,0,478.228
1989,9,"7104002",1.836,450.392,52.142,0,0,504.37
1990,9,"7104002",2.071,299.444,61.433,0,0,362.948
1991,9,"7104002",2.956,517.822,143.961,0,0,664.739
1992,9,"7104002",2.18,570.509,55.021,0,0,627.71
1993,9,"7104002",2.403,440.903,67.918,0,0,511.224
1994,9,"7104002",1.459,411.345,43.832,0,0,456.636
1995,9,"7104002",1.964,564.224,56.75,0,0,622.938
1996,9,"7104002",1.304,257.506,39.004,0,0,297.814
1997,9,"7104002",2.318,756.797,76.696,0,0,835.811
1998,9,"7104002",0.974,143.323,25.846,0,0,170.143
1999,9,"7104002",1.908,431.988,51.095,0,0,484.991
2000,9,"7104002",2.265,567.436,63.373,0,0,633.074
2001,9,"7104002",1.483,536.062,40.514,0,0,578.059
2002,9,"7104002",2.954,684.836,84.835,0,0,772.625
2003,9,"7104002",2.008,279.361,57.557,0,0,338.926
2004,9,"7104002",2.768,392.122,73.477,0,0,468.367
2005,9,"7104002",2.141,609.141,61.599,0,0,672.881
2006,9,"7104002",2.187,559.941,51.621,0,0,613.749
2007,9,"7104002",2.002,414.805,52.719,0,0,469.526
2008,9,"7104002",1.256,407.694,33.655,0,0,442.605
2009,9,"7104002",1.674,471.237,53.511,0,0,526.422
2010,9,"7104002",2.587,369.958,76.196,0,0,448.741
2011,9,"7104002",1.828,434.867,45.038,0,0,481.733
2012,9,"7104002",3.144,305.381,129.833,0,0,438.358
2013,9,"7104002",1.069,244.437,31.328,0,0,276.834
2014,9,"7104002",2.579,443.06,91.255,0,0,536.894
2015,9,"7104002",2.431,555.057,69.521,0,0,627.009
2016,9,"7104002",1.455,317.704,45.609,0,0,364.768
2017,9,"7104002",1.767,475.221,62.604,0,0,539.592
2018,9,"7104002",1.711,389.296,47.877,0,0,438.884
2019,9,"7104002",1.442,199.767,33.622,0,0,234.831
1981,10,"7104002",0.57,283.318,15.841,0,0,299.729
1982,10,"7104002",1.896,745.46,65.803,0,0,813.159
1983,10,"7104002",1.037,468.343,31.246,0,0,500.626
1984,10,"7104002",2.262,709.339,87.703,0,0,799.304
1985,10,"7104002",0.655,347.804,19.393,0,0,367.852
1986,10,"7104002",0.807,351.343,21.933,0,0,374.083
1987,10,"7104002",1.243,544.5,36.673,0,0,582.416
1988,10,"7104002",0.739,337.819,21.267,0,0,359.825
1989,10,"7104002",0.921,358.902,25.46,0,0,385.283
1990,10,"7104002",0.995,238.616,34.16,0,0,273.771
1991,10,"7104002",1.702,413.883,55.211,0,0,470.796
1992,10,"7104002",0.999,454.619,27.899,0,0,483.517
1993,10,"7104002",0.789,351.341,25.62,0,0,377.75
1994,10,"7104002",0.483,327.787,19.221,0,0,347.491
1995,10,"7104002",0.902,449.611,28.969,0,0,479.482
1996,10,"7104002",0.779,205.197,24.249,0,0,230.225
1997,10,"7104002",1.043,603.066,26.151,0,0,630.26
1998,10,"7104002",0.529,114.209,17.27,0,0,132.008
1999,10,"7104002",0.687,344.237,20.878,0,0,365.802
2000,10,"7104002",0.978,452.171,31.142,0,0,484.291
2001,10,"7104002",0.55,427.17,16.378,0,0,444.098
2002,10,"7104002",2.575,545.773,79.797,0,0,628.145
2003,10,"7104002",0.693,222.613,20.095,0,0,243.401
2004,10,"7104002",0.873,312.469,40.229,0,0,353.571
2005,10,"7104002",0.78,485.404,21.209,0,0,507.393
2006,10,"7104002",0.605,446.198,17.805,0,0,464.608
2007,10,"7104002",0.617,330.544,19.018,0,0,350.179
2008,10,"7104002",0.379,324.878,11.606,0,0,336.863
2009,10,"7104002",0.759,375.513,21.399,0,0,397.671
2010,10,"7104002",1.057,294.808,35.663,0,0,331.528
2011,10,"7104002",0.619,346.531,19.253,0,0,366.403
2012,10,"7104002",1.87,243.348,54.843,0,0,300.061
2013,10,"7104002",0.642,194.784,19.047,0,0,214.473
2014,10,"7104002",1.163,353.059,31.013,0,0,385.235
2015,10,"7104002",1.478,442.306,40.787,0,0,484.571
2016,10,"7104002",0.51,253.168,14.363,0,0,268.041
2017,10,"7104002",1.075,378.687,27.688,0,0,407.45
2018,10,"7104002",0.978,310.217,26.733,0,0,337.928
2019,10,"7104002",0.656,159.187,18.111,0,0,177.954
1981,11,"7104002",0.384,230.783,14.484,0,0,245.651
1982,11,"7104002",1.079,607.229,39.843,0,0,648.151
1983,11,"7104002",0.387,378.714,14.071,0,0,393.172
1984,11,"7104002",1.243,577.808,39.995,0,0,619.046
1985,11,"7104002",0.589,283.311,20.178,0,0,304.078
1986,11,"7104002",0.972,286.194,30.049,0,0,317.215
1987,11,"7104002",0.439,440.297,15.717,0,0,456.453
1988,11,"7104002",0.242,275.177,8.503,0,0,283.922
1989,11,"7104002",0.311,292.351,14.639,0,0,307.301
1990,11,"7104002",0.667,194.37,26.001,0,0,221.038
1991,11,"7104002",1.595,334.678,55.291,0,0,391.564
1992,11,"7104002",0.438,370.319,16.783,0,0,387.54
1993,11,"7104002",0.366,286.192,13.732,0,0,300.29
1994,11,"7104002",0.299,267.005,11.913,0,0,279.217
1995,11,"7104002",0.365,363.567,12.196,0,0,376.128
1996,11,"7104002",0.608,167.148,16.659,0,0,184.415
1997,11,"7104002",1.213,491.239,40.438,0,0,532.89
1998,11,"7104002",0.472,93.031,18.824,0,0,112.327
1999,11,"7104002",1.424,278.359,59.339,0,0,339.122
2000,11,"7104002",0.349,368.325,12.373,0,0,381.047
2001,11,"7104002",0.353,347.96,14.145,0,0,362.458
2002,11,"7104002",0.909,444.571,34.669,0,0,480.149
2003,11,"7104002",0.305,180.011,11.192,0,0,191.508
2004,11,"7104002",0.482,254.528,16.577,0,0,271.587
2005,11,"7104002",0.733,395.395,30.677,0,0,426.805
2006,11,"7104002",0.888,363.46,38.494,0,0,402.842
2007,11,"7104002",0.257,267.286,9.184,0,0,276.727
2008,11,"7104002",0.551,264.636,21.182,0,0,286.369
2009,11,"7104002",0.29,305.882,9.218,0,0,315.39
2010,11,"7104002",1.004,240.142,31.606,0,0,272.752
2011,11,"7104002",0.566,280.213,28.022,0,0,308.801
2012,11,"7104002",1.518,198.225,58.334,0,0,258.077
2013,11,"7104002",0.23,158.665,8.807,0,0,167.702
2014,11,"7104002",0.35,287.592,13.295,0,0,301.237
2015,11,"7104002",0.472,357.66,16.186,0,0,374.318
2016,11,"7104002",0.91,206.223,30.37,0,0,237.503
2017,11,"7104002",0.517,308.467,19.525,0,0,328.509
2018,11,"7104002",0.339,252.693,11.404,0,0,264.436
2019,11,"7104002",0.237,128.723,7.2,0,0,136.16
1981,12,"7104002",1.009,183.903,52.034,0,0,236.946
1982,12,"7104002",0.557,483.88,30.201,0,0,514.638
1983,12,"7104002",0.814,301.784,54.336,0,0,356.934
1984,12,"7104002",1.012,460.436,47.23,0,0,508.678
1985,12,"7104002",0.244,225.761,14.465,0,0,240.47
1986,12,"7104002",0.594,228.058,36.855,0,0,265.507
1987,12,"7104002",0.696,350.857,35.159,0,0,386.712
1988,12,"7104002",0.318,219.279,17.577,0,0,237.174
1989,12,"7104002",1.813,232.992,111.281,0,0,346.086
1990,12,"7104002",0.269,154.887,13.383,0,0,168.539
1991,12,"7104002",1.018,266.694,48.981,0,0,316.693
1992,12,"7104002",0.16,295.095,7.735,0,0,302.99
1993,12,"7104002",0.615,228.056,29.387,0,0,258.058
1994,12,"7104002",0.225,212.768,11.277,0,0,224.27
1995,12,"7104002",0.438,289.714,21.52,0,0,311.672
1996,12,"7104002",0.699,133.194,34.501,0,0,168.394
1997,12,"7104002",0.408,391.452,20.036,0,0,411.896
1998,12,"7104002",0.539,74.133,29.539,0,0,104.211
1999,12,"7104002",0.59,221.815,29.57,0,0,251.975
2000,12,"7104002",0.573,293.505,32.907,0,0,326.985
2001,12,"7104002",0.888,277.277,46.15,0,0,324.315
2002,12,"7104002",0.336,354.263,16.602,0,0,371.201
2003,12,"7104002",1.239,143.444,78.888,0,0,223.571
2004,12,"7104002",0.362,202.825,22.811,0,0,225.998
2005,12,"7104002",0.368,315.077,19.29,0,0,334.735
2006,12,"7104002",1.189,289.629,60.449,0,0,351.267
2007,12,"7104002",0.307,212.991,16.788,0,0,230.086
2008,12,"7104002",0.23,210.879,9.894,0,0,221.003
2009,12,"7104002",0.106,243.747,5.158,0,0,249.011
2010,12,"7104002",0.845,191.361,42.68,0,0,234.886
2011,12,"7104002",0.336,223.293,14.41,0,0,238.039
2012,12,"7104002",0.53,157.959,31.562,0,0,190.051
2013,12,"7104002",0.412,126.435,32.358,0,0,159.205
2014,12,"7104002",0.173,229.172,8.56,0,0,237.905
2015,12,"7104002",0.167,285.007,7.457,0,0,292.631
2016,12,"7104002",0.82,164.332,41.959,0,0,207.111
2017,12,"7104002",0.804,245.807,37.471,0,0,284.082
2018,12,"7104002",0.11,201.363,5.579,0,0,207.052
2019,12,"7104002",0.07,102.575,3.163,0,0,105.808
1981,1,"7112001",1.014,568.82,651.974,0,0,1221.808
1982,1,"7112001",1.56,527.792,568.376,0,0,1097.728
1983,1,"7112001",0.637,843.891,728.165,0,0,1572.693
1984,1,"7112001",1.255,646.315,596.59,0,0,1244.16
1985,1,"7112001",0.635,805.838,762.894,0,0,1569.367
1986,1,"7112001",1.418,603.978,710.361,0,0,1315.757
1987,1,"7112001",0.946,599.344,569.901,0,0,1170.191
1988,1,"7112001",1.159,648.733,641.036,0,0,1290.928
1989,1,"7112001",0.575,488.539,498.863,2.331,0,990.308
1990,1,"7112001",0.882,449.563,641.074,0,0,1091.519
1991,1,"7112001",0.938,385.687,582.072,0,0,968.697
1992,1,"7112001",0,602.214,708.694,0,0.504,1311.412
1993,1,"7112001",1.409,665.362,681.146,0,0,1347.917
1994,1,"7112001",0.997,490.724,636.06,0,0.774,1128.555
1995,1,"7112001",0.873,525.786,673.157,0,13.504,1213.32
1996,1,"7112001",1.379,566.017,603.432,0,0,1170.828
1997,1,"7112001",1.203,369.593,586.979,0,3.064,960.839
1998,1,"7112001",1.036,665.47,706.047,0,0,1372.553
1999,1,"7112001",1.026,319.674,374.884,0,0,695.584
2000,1,"7112001",1.216,364.032,550.001,0,0.053,915.302
2001,1,"7112001",0,557.701,619.223,20.843,0,1197.767
2002,1,"7112001",0.859,594.58,586.776,0,0,1182.215
2003,1,"7112001",0.989,684.804,615.08,0,0,1300.873
2004,1,"7112001",1.119,513.261,672.165,0,0,1186.545
2005,1,"7112001",1.292,460.116,521.355,0,0,982.763
2006,1,"7112001",1.305,645.503,627.545,0,0,1274.353
2007,1,"7112001",0.945,646.81,590.536,0,0,1238.291
2008,1,"7112001",0,438.957,535.4,18.934,0,993.291
2009,1,"7112001",1.252,457.338,457.083,0,0,915.673
2010,1,"7112001",1.47,463.945,503.945,0,0,969.36
2011,1,"7112001",0.747,410.959,636.315,0,0,1048.021
2012,1,"7112001",1.022,388.436,508.919,0,0,898.377
2013,1,"7112001",1.001,386.592,560.614,0,0,948.207
2014,1,"7112001",0.887,326.391,465.769,0,0,793.047
2015,1,"7112001",1.335,399.165,467.48,0,0,867.98
2016,1,"7112001",1.135,541.039,760.693,0,0.059,1302.926
2017,1,"7112001",1.348,439.751,548.778,0,0,989.877
2018,1,"7112001",1.135,463.486,587.552,0,0,1052.173
2019,1,"7112001",1.168,414.444,471.932,0,0,887.544
1981,2,"7112001",0.373,665.842,933.322,66.07,19.416,1685.023
1982,2,"7112001",0.634,579.247,810.163,0,0,1390.044
1983,2,"7112001",0,833.004,789.566,62.756,0,1685.326
1984,2,"7112001",0.462,663.799,757.547,166.593,0,1588.401
1985,2,"7112001",0.457,805.582,837.756,35.451,4.309,1683.555
1986,2,"7112001",0.506,652.495,837.469,200.552,0,1691.022
1987,2,"7112001",0.914,583.599,644.964,19.032,0,1248.509
1988,2,"7112001",0.493,616.996,675.363,0,0,1292.852
1989,2,"7112001",0.656,463.363,548.915,0,0,1012.934
1990,2,"7112001",0.476,451.463,714.85,5.947,0,1172.736
1991,2,"7112001",0.739,433.163,882.277,0,33.714,1349.893
1992,2,"7112001",0.556,673.144,881.345,135.256,1.416,1691.717
1993,2,"7112001",0,693.139,811.409,123.646,0,1628.194
1994,2,"7112001",0.732,490.732,730.146,25.733,0,1247.343
1995,2,"7112001",0.897,501.027,693.216,0,11.77,1206.91
1996,2,"7112001",0,537.561,632.906,1.125,0,1171.592
1997,2,"7112001",0.53,393.668,717.604,27.581,1.373,1140.756
1998,2,"7112001",0.37,664.326,764.123,5.096,0,1433.915
1999,2,"7112001",0.737,301.243,436.541,6.193,0,744.714
2000,2,"7112001",0.535,349.457,585.086,2.58,0,937.658
2001,2,"7112001",0.38,589.234,809.471,14.789,13.552,1427.426
2002,2,"7112001",0.418,614.274,772.748,127.534,0,1514.974
2003,2,"7112001",0.869,659.341,690.975,0,0,1351.185
2004,2,"7112001",0.464,483.121,676.296,0,0,1159.881
2005,2,"7112001",0.916,517.03,767.788,179.227,6.607,1471.568
2006,2,"7112001",0.761,635.489,744.435,0,0,1380.685
2007,2,"7112001",0,596.322,587.838,34.964,0,1219.124
2008,2,"7112001",0.368,477.91,870.226,35.102,0,1383.606
2009,2,"7112001",0.606,465.355,638.252,0,0,1104.213
2010,2,"7112001",0.499,443.574,563.816,0,0,1007.889
2011,2,"7112001",0.506,388.14,641.791,0,0,1030.437
2012,2,"7112001",0.906,398.273,716.092,0,2.979,1118.25
2013,2,"7112001",0.545,395.626,676.105,81.501,7.924,1161.701
2014,2,"7112001",0.448,340.411,638.058,9.301,0,988.218
2015,2,"7112001",0.678,369.445,473.004,0,0,843.127
2016,2,"7112001",0.357,564.178,814.499,13.558,0.491,1393.083
2017,2,"7112001",0.512,451.105,666.342,9.065,0,1127.024
2018,2,"7112001",0,450.81,651.876,15.318,0,1118.004
2019,2,"7112001",0.52,414.001,588.944,28.186,0.125,1031.776
1981,3,"7112001",0.505,727.257,943.639,48.162,5.286,1724.849
1982,3,"7112001",0.569,639.676,886.375,506.128,0,2032.748
1983,3,"7112001",0.341,802.849,831.981,271.038,0,1906.209
1984,3,"7112001",0.465,644.615,791.429,335.864,6.631,1779.004
1985,3,"7112001",0.328,837.959,872.273,31.239,0,1741.799
1986,3,"7112001",0.408,710.201,957.614,284.252,0,1952.475
1987,3,"7112001",0,577.471,726.11,0,0,1303.581
1988,3,"7112001",0.547,601.621,761.693,97.748,21.514,1483.123
1989,3,"7112001",0,440.36,584.751,104.842,0,1129.953
1990,3,"7112001",0.575,447.001,741.525,0,0,1189.101
1991,3,"7112001",0.726,495.534,910.132,184.306,0.415,1591.113
1992,3,"7112001",0,688.573,900.526,500.714,0,2089.813
1993,3,"7112001",0.405,738.102,928.761,252.867,31.144,1951.279
1994,3,"7112001",0,523.246,797.869,205.212,0,1526.327
1995,3,"7112001",0,567.856,804.197,236.782,0,1608.835
1996,3,"7112001",0.43,528.928,738.383,17.023,0,1284.764
1997,3,"7112001",0.385,460.455,851.904,427.653,0,1740.397
1998,3,"7112001",0,647.016,788.999,25.547,0,1461.562
1999,3,"7112001",0.372,298.986,538.299,205.132,0,1042.789
2000,3,"7112001",0.534,412.46,841.209,472.081,35.077,1761.361
2001,3,"7112001",0.484,609.686,854.708,23.869,2.444,1491.191
2002,3,"7112001",0,614.487,810.972,295.385,0,1720.844
2003,3,"7112001",0.589,726.061,860.328,1.653,0,1588.631
2004,3,"7112001",0.444,524.63,787.315,21.494,0,1333.883
2005,3,"7112001",0.578,614.994,917.646,337.7,37.193,1908.111
2006,3,"7112001",0.622,711.899,887.397,57.036,0,1656.954
2007,3,"7112001",0.604,560.916,620.697,212.12,0,1394.337
2008,3,"7112001",0.592,510.66,902.099,99.587,0.399,1513.337
2009,3,"7112001",0,475.611,741.338,118.865,0,1335.814
2010,3,"7112001",0.748,428.378,618.672,232.295,0,1280.093
2011,3,"7112001",0,378.357,678.012,142.627,0,1198.996
2012,3,"7112001",0.588,464.541,875.677,35.345,32.598,1408.749
2013,3,"7112001",0.37,419.009,735.375,101.666,0,1256.42
2014,3,"7112001",0.427,333.278,670.235,209.103,0,1213.043
2015,3,"7112001",0.607,366.55,580.161,0,0,947.318
2016,3,"7112001",0.559,558.19,835.03,0,0,1393.779
2017,3,"7112001",0.5,491.591,787.611,81.41,0,1361.112
2018,3,"7112001",0.481,460.09,724.989,88.413,0.803,1274.776
2019,3,"7112001",0,408.858,649.226,134.693,0,1192.777
1981,4,"7112001",0.686,747.947,945.828,97.031,5.817,1797.309
1982,4,"7112001",0.554,711.115,939.44,651.369,0,2302.478
1983,4,"7112001",0,767.007,845.193,500.572,0,2112.772
1984,4,"7112001",0,640.478,813.852,847.614,0,2301.944
1985,4,"7112001",0,825.849,896.476,144.088,0,1866.413
1986,4,"7112001",0.773,754.049,956.653,207.714,1.797,1920.986
1987,4,"7112001",0.468,599.505,859.013,425.222,0,1884.208
1988,4,"7112001",0,595.794,786.01,207.602,0,1589.406
1989,4,"7112001",0.515,420.719,622.669,262.215,0,1306.118
1990,4,"7112001",0.762,426.22,754.045,102.726,0,1283.753
1991,4,"7112001",0,529.714,931.395,338.519,0,1799.628
1992,4,"7112001",0,660.259,904.595,587.417,0,2152.271
1993,4,"7112001",0.668,746.52,933.116,337.83,0,2018.134
1994,4,"7112001",0,559.14,884.047,467.66,0,1910.847
1995,4,"7112001",0,543.425,819.093,609.99,0,1972.508
1996,4,"7112001",0.681,520.057,764.808,9.258,0,1294.804
1997,4,"7112001",0,505.819,886.632,491.901,7.991,1892.343
1998,4,"7112001",0.818,603.425,787.545,0,0,1391.788
1999,4,"7112001",0.949,287.913,578.151,216.519,0,1083.532
2000,4,"7112001",0.681,453.682,861.93,480.969,0,1797.262
2001,4,"7112001",0.688,673.799,920.553,383.794,11.589,1990.423
2002,4,"7112001",0,621.317,846.964,408.69,0,1876.971
2003,4,"7112001",0.576,719.944,878.206,83.235,0,1681.961
2004,4,"7112001",0.697,538.052,819.498,169.241,0,1527.488
2005,4,"7112001",0.594,650.734,941.284,379.02,21.745,1993.377
2006,4,"7112001",0,760.646,940.913,247.419,0,1948.978
2007,4,"7112001",0,531.239,659.913,436.304,0,1627.456
2008,4,"7112001",0.591,537.504,913.442,176.995,6.623,1635.155
2009,4,"7112001",0,481.556,805.376,173.948,0,1460.88
2010,4,"7112001",0,400.142,636.421,372.334,0,1408.897
2011,4,"7112001",0,362.053,698.913,264.461,0,1325.427
2012,4,"7112001",0,487.101,885.518,13.422,0,1386.041
2013,4,"7112001",0,433.281,775.477,134.449,0,1343.207
2014,4,"7112001",0.73,347.615,761.382,258.417,18.179,1386.323
2015,4,"7112001",0.543,400.376,713.323,149.192,0,1263.434
2016,4,"7112001",0.413,570.886,866.053,191.352,0,1628.704
2017,4,"7112001",0.532,497.403,811.701,130.435,0,1440.071
2018,4,"7112001",0.435,459.647,759.615,172.608,0,1392.305
2019,4,"7112001",0.391,419.733,713.631,88.884,0,1222.639
1981,5,"7112001",0.519,777.932,943.574,140.333,0,1862.358
1982,5,"7112001",1.383,757.855,949.592,727.666,7.587,2444.083
1983,5,"7112001",0,745.789,857.902,601.811,0,2205.502
1984,5,"7112001",0.601,613.499,822.551,933.34,0,2369.991
1985,5,"7112001",0,790.16,897.545,133.44,0,1821.145
1986,5,"7112001",0.902,785.683,953.014,334.411,4.539,2078.549
1987,5,"7112001",0.526,612.218,876.308,721.589,0,2210.641
1988,5,"7112001",0,595.499,825.594,406.125,0,1827.218
1989,5,"7112001",0.711,438.766,713.152,459.534,0,1612.163
1990,5,"7112001",0.596,473.064,819.478,48.059,6.511,1347.708
1991,5,"7112001",0.978,541.375,929.769,303.168,2.293,1777.583
1992,5,"7112001",0,683.952,913.9,632.756,1.792,2232.4
1993,5,"7112001",0,771.039,935.217,289.849,0,1996.105
1994,5,"7112001",0,560.092,889.2,417.986,0,1867.278
1995,5,"7112001",1.045,533.741,835.257,706.048,2.188,2078.279
1996,5,"7112001",0.635,521.67,791.289,119.738,0,1433.332
1997,5,"7112001",0.842,568.783,919.87,526.268,11.984,2027.747
1998,5,"7112001",0.783,566.477,789.758,0,0,1357.018
1999,5,"7112001",0.593,289.535,629.758,371.377,0,1291.263
2000,5,"7112001",0.679,474.43,876.41,476.952,0,1828.471
2001,5,"7112001",0,709.753,929.724,514.29,3.09,2156.857
2002,5,"7112001",0,675.164,919.61,633.931,1.621,2230.326
2003,5,"7112001",0.911,724.842,889.947,23.085,0.282,1639.067
2004,5,"7112001",1.29,544.579,841.097,166.406,3.46,1556.832
2005,5,"7112001",0,740.594,967.668,509.801,1.95,2220.013
2006,5,"7112001",0,786.458,941.605,409.815,0,2137.878
2007,5,"7112001",1.118,491.645,668.492,552.348,0,1713.603
2008,5,"7112001",0.953,559.857,919.869,389.444,0,1870.123
2009,5,"7112001",0.747,521.736,843.784,282.71,0.142,1649.119
2010,5,"7112001",0.518,391.435,672.033,387.256,0,1451.242
2011,5,"7112001",1.033,372.826,751.207,457.961,0,1583.027
2012,5,"7112001",1.241,502.617,891.774,37.825,0.391,1433.848
2013,5,"7112001",0.992,442.565,799.138,171.672,0,1414.367
2014,5,"7112001",0.93,405.399,826.905,249.306,6.943,1489.483
2015,5,"7112001",1.02,437.821,778.687,320.592,0,1538.12
2016,5,"7112001",0,625.892,896.687,97.229,4.453,1624.261
2017,5,"7112001",1.199,490.121,823.426,288.33,0,1603.076
2018,5,"7112001",0,483.082,800.995,135.561,0,1419.638
2019,5,"7112001",0.784,442.578,763.456,0,0,1206.818
1981,6,"7112001",1.65,817.49,937.806,70.328,1.752,1829.026
1982,6,"7112001",0.758,835.774,961.018,778.003,19.015,2594.568
1983,6,"7112001",1.361,735.106,864.231,610.802,0,2211.5
1984,6,"7112001",1.104,672.086,869.777,941.804,2.106,2486.877
1985,6,"7112001",1.691,837.5,905.545,78.765,4.726,1828.227
1986,6,"7112001",1.13,825.42,943.994,235.774,3.03,2009.348
1987,6,"7112001",0.934,648.271,889.889,730.037,3.134,2272.265
1988,6,"7112001",1.166,593.992,836.988,398.395,0,1830.541
1989,6,"7112001",1.775,454.453,752.87,414.394,1.603,1625.095
1990,6,"7112001",1.969,527.732,854.41,55.088,2.977,1442.176
1991,6,"7112001",0.952,631.628,928.893,240.786,0,1802.259
1992,6,"7112001",1.624,745.811,917.843,561.967,5.614,2232.859
1993,6,"7112001",0.717,785.184,930.241,247.61,0,1963.752
1994,6,"7112001",1.329,641.11,901.774,311.35,1.306,1856.869
1995,6,"7112001",1.422,577.171,854.399,638.565,0,2071.557
1996,6,"7112001",1.623,550.797,817.589,5.472,0.023,1375.504
1997,6,"7112001",1.302,651.616,944.682,507.593,4.882,2110.075
1998,6,"7112001",1.25,559.901,798.434,15.056,0,1374.641
1999,6,"7112001",1.37,325.021,711.743,480.515,2.349,1520.998
2000,6,"7112001",1.512,529.552,893.158,680.759,1.541,2106.522
2001,6,"7112001",0.902,734.281,923.836,439.096,0,2098.115
2002,6,"7112001",1.339,740.999,924.753,638.592,0,2305.683
2003,6,"7112001",1.303,748.906,894.316,0,0,1644.525
2004,6,"7112001",1.443,612.139,871.623,133.21,0,1618.415
2005,6,"7112001",1.198,768.114,955.593,473.434,0,2198.339
2006,6,"7112001",1.468,837.507,943.062,327.884,15.417,2125.338
2007,6,"7112001",1.586,497.248,713.559,460.233,0,1672.626
2008,6,"7112001",1.208,608.397,916.641,318.153,0,1844.399
2009,6,"7112001",0.757,549.981,870.08,333.254,0,1754.072
2010,6,"7112001",0,402.439,712.858,308.715,0,1424.012
2011,6,"7112001",1.558,426.305,795.133,347.788,0,1570.784
2012,6,"7112001",0.855,499.658,871.109,3.105,0,1374.727
2013,6,"7112001",0.839,472.56,845.819,112.27,0,1431.488
2014,6,"7112001",1.198,479.258,868.463,269.307,3.468,1621.694
2015,6,"7112001",1.521,488.674,830.424,350.036,7.283,1677.938
2016,6,"7112001",1.375,655.811,886.847,0,0,1544.033
2017,6,"7112001",0.756,534.604,865.93,214.429,20.494,1636.213
2018,6,"7112001",0.676,559.842,881.186,80.9,13.177,1535.781
2019,6,"7112001",0,442.395,769.858,17.8,0,1230.053
1981,7,"7112001",2.311,827.744,912.814,0,0,1742.869
1982,7,"7112001",1.972,909.29,949.336,664.268,6.73,2531.596
1983,7,"7112001",2.49,815.567,875.961,398.117,3.5,2095.635
1984,7,"7112001",2.448,743.835,891.204,791.205,5.552,2434.244
