"wy_simple","wym","cod_cuenca","pr","tem"
1980,11,"3421001",14.166,10.575
1980,12,"3421001",0.177,8.699
1980,1,"3430003",43.222,3.559
1980,2,"3430003",7.177,1.973
1980,3,"3430003",2.641,3.014
1980,4,"3430003",22.016,2.103
1980,5,"3430003",15.499,0.37
1980,6,"3430003",2.762,1.937
1980,7,"3430003",5.744,4.52
1980,8,"3430003",0.518,5.225
1980,9,"3430003",0.365,7.756
1980,10,"3430003",0,9.578
1980,11,"3430003",9.535,10.807
1980,12,"3430003",0.124,8.435
1980,1,"3820001",82.915,4.152
1980,2,"3820001",14.142,2.214
1980,3,"3820001",3.896,3.524
1980,4,"3820001",31.104,1.928
1980,5,"3820001",10.396,1.346
1980,6,"3820001",2.756,2.61
1980,7,"3820001",3.485,4.026
1980,8,"3820001",0.712,5.647
1980,9,"3820001",0.879,8.424
1980,10,"3820001",0.166,10.275
1980,11,"3820001",11.439,11.784
1980,12,"3820001",2.132,9.44
1980,1,"4302001",74.071,1.112
1980,2,"4302001",13.691,-1.299
1980,3,"4302001",3.683,0.165
1980,4,"4302001",23.435,-2.203
1980,5,"4302001",7.611,-0.21
1980,6,"4302001",2.724,0.619
1980,7,"4302001",3.786,0.81
1980,8,"4302001",0.961,2.933
1980,9,"4302001",3.478,5.828
1980,10,"4302001",2.69,8.832
1980,11,"4302001",8.787,11.072
1980,12,"4302001",5.308,7.266
1980,1,"4311001",109.844,3.721
1980,2,"4311001",15.908,2.65
1980,3,"4311001",16.289,1.897
1980,4,"4311001",62.834,-1.445
1980,5,"4311001",5.603,-1.36
1980,6,"4311001",1.281,0.503
1980,7,"4311001",4.24,2.91
1980,8,"4311001",4.453,4.087
1980,9,"4311001",2.243,6.905
1980,10,"4311001",0.737,8.411
1980,11,"4311001",4.752,9.766
1980,12,"4311001",0,7.788
1980,1,"4313001",87.925,4.163
1980,2,"4313001",13.263,2.946
1980,3,"4313001",11.538,2.665
1980,4,"4313001",47.911,-0.533
1980,5,"4313001",4.73,-0.25
1980,6,"4313001",1.633,1.449
1980,7,"4313001",3.176,3.764
1980,8,"4313001",1.939,4.849
1980,9,"4313001",1.862,7.876
1980,10,"4313001",0.428,9.598
1980,11,"4313001",3.864,11.098
1980,12,"4313001",0,8.474
1980,1,"4320001",75.948,4.261
1980,2,"4320001",13.863,2.44
1980,3,"4320001",9.25,3.121
1980,4,"4320001",39.725,0.71
1980,5,"4320001",7.377,1.115
1980,6,"4320001",3.291,2.481
1980,7,"4320001",6.63,3.826
1980,8,"4320001",1.697,5.307
1980,9,"4320001",2.198,8.062
1980,10,"4320001",1.894,10.03
1980,11,"4320001",7.162,11.588
1980,12,"4320001",1.205,9.058
1980,1,"4501001",123.096,3.145
1980,2,"4501001",20.082,1.83
1980,3,"4501001",13.024,1.177
1980,4,"4501001",60.498,-2.506
1980,5,"4501001",6.536,-1.492
1980,6,"4501001",6.187,-0.318
1980,7,"4501001",11.157,2.126
1980,8,"4501001",7.415,3.268
1980,9,"4501001",2.85,6.168
1980,10,"4501001",3.068,7.631
1980,11,"4501001",10.359,9.32
1980,12,"4501001",0,7.194
1980,1,"4503001",100.781,9.109
1980,2,"4503001",10.064,7.599
1980,3,"4503001",20.096,6.711
1980,4,"4503001",66.547,4.105
1980,5,"4503001",12.094,4.478
1980,6,"4503001",5.431,5.776
1980,7,"4503001",10.863,7.776
1980,8,"4503001",7.154,9.13
1980,9,"4503001",2.155,11.729
1980,10,"4503001",0.854,13.081
1980,11,"4503001",9.629,14.042
1980,12,"4503001",0,12.549
1980,1,"4511002",161.8,5.602
1980,2,"4511002",14.177,3.753
1980,3,"4511002",23.74,3.194
1980,4,"4511002",82.472,0.661
1980,5,"4511002",2.394,2.407
1980,6,"4511002",8.504,3.028
1980,7,"4511002",11.272,3.894
1980,8,"4511002",12.495,6.139
1980,9,"4511002",7.605,9.552
1980,10,"4511002",0.389,10.959
1980,11,"4511002",24.792,12.806
1980,12,"4511002",0.004,10.816
1980,1,"4513001",158.876,7.812
1980,2,"4513001",11.267,6.188
1980,3,"4513001",29.032,5.448
1980,4,"4513001",91.652,2.905
1980,5,"4513001",3.348,4.304
1980,6,"4513001",5.762,5.252
1980,7,"4513001",10.167,6.53
1980,8,"4513001",9.285,8.469
1980,9,"4513001",4.879,11.485
1980,10,"4513001",0.052,12.856
1980,11,"4513001",18.764,14.307
1980,12,"4513001",0,12.717
1980,1,"4515002",147.985,9.077
1980,2,"4515002",18.992,7.17
1980,3,"4515002",26.718,6.36
1980,4,"4515002",90.602,3.393
1980,5,"4515002",4.641,4.98
1980,6,"4515002",19.426,5.463
1980,7,"4515002",24.772,7.196
1980,8,"4515002",11.111,9.331
1980,9,"4515002",3.202,11.951
1980,10,"4515002",3.623,12.709
1980,11,"4515002",17.133,13.957
1980,12,"4515002",0,12.913
1980,1,"4522002",133.89,8.916
1980,2,"4522002",16.744,6.718
1980,3,"4522002",23.774,5.97
1980,4,"4522002",84.338,2.68
1980,5,"4522002",6.593,4.364
1980,6,"4522002",22.204,4.981
1980,7,"4522002",27.307,6.974
1980,8,"4522002",10.433,9.114
1980,9,"4522002",2.974,11.617
1980,10,"4522002",3.619,12.289
1980,11,"4522002",16.921,13.297
1980,12,"4522002",0,12.404
1980,1,"4531002",161.706,10.163
1980,2,"4531002",7.396,9.772
1980,3,"4531002",39.441,8.519
1980,4,"4531002",120.716,5.638
1980,5,"4531002",15.857,6.31
1980,6,"4531002",5.009,7.721
1980,7,"4531002",4.136,10.195
1980,8,"4531002",3.051,11.639
1980,9,"4531002",0.938,14.111
1980,10,"4531002",0,15.112
1980,11,"4531002",6.353,15.704
1980,12,"4531002",0,14.938
1980,1,"4703002",148.72,4.018
1980,2,"4703002",34.243,2.891
1980,3,"4703002",40.556,1.134
1980,4,"4703002",94.002,-1.026
1980,5,"4703002",1.815,0.98
1980,6,"4703002",28.775,2.522
1980,7,"4703002",5.867,3.889
1980,8,"4703002",8.852,5.316
1980,9,"4703002",5.773,8.783
1980,10,"4703002",0.653,10.62
1980,11,"4703002",12.87,12.272
1980,12,"4703002",0,10.17
1980,1,"5100001",159.389,6.931
1980,2,"5100001",35.866,5.906
1980,3,"5100001",53.562,4.36
1980,4,"5100001",127.701,1.959
1980,5,"5100001",6.695,3.974
1980,6,"5100001",49.026,5.568
1980,7,"5100001",14.807,6.761
1980,8,"5100001",8.51,8.174
1980,9,"5100001",2.342,11.297
1980,10,"5100001",0.809,12.477
1980,11,"5100001",13.575,13.613
1980,12,"5100001",0,12.211
1980,1,"5101001",145.491,8.526
1980,2,"5101001",13.183,7.704
1980,3,"5101001",55.125,6.557
1980,4,"5101001",125.014,3.001
1980,5,"5101001",6.914,5.013
1980,6,"5101001",39.159,6.592
1980,7,"5101001",22.389,8.129
1980,8,"5101001",3.458,9.894
1980,9,"5101001",0.582,12.752
1980,10,"5101001",0,13.579
1980,11,"5101001",7.456,14.725
1980,12,"5101001",0,13.595
1980,1,"5200001",169.915,7.58
1980,2,"5200001",38.972,6.615
1980,3,"5200001",50.876,5.061
1980,4,"5200001",120.617,2.878
1980,5,"5200001",7.115,4.857
1980,6,"5200001",48.675,6.477
1980,7,"5200001",15.412,7.569
1980,8,"5200001",10.363,8.847
1980,9,"5200001",2.979,11.907
1980,10,"5200001",0.928,13.111
1980,11,"5200001",16.714,14.217
1980,12,"5200001",0.014,12.782
1980,1,"5401003",177.274,1.516
1980,2,"5401003",165.781,0.179
1980,3,"5401003",34.019,-2.055
1980,4,"5401003",88.119,-4.225
1980,5,"5401003",3.158,-3.621
1980,6,"5401003",41.195,-0.75
1980,7,"5401003",5.166,-0.007
1980,8,"5401003",4.034,1.192
1980,9,"5401003",4.02,4.929
1980,10,"5401003",2.926,6.507
1980,11,"5401003",21.173,8.426
1980,12,"5401003",3.977,6.935
1980,1,"5410002",167.752,3.96
1980,2,"5410002",130.435,2.829
1980,3,"5410002",45.035,0.917
1980,4,"5410002",97.689,-1.451
1980,5,"5410002",4.537,-0.801
1980,6,"5410002",42.541,1.701
1980,7,"5410002",4.061,3.467
1980,8,"5410002",3.282,4.698
1980,9,"5410002",2.732,8.072
1980,10,"5410002",3.414,8.901
1980,11,"5410002",10.072,10.923
1980,12,"5410002",2.641,9.417
1980,1,"5411001",178.311,9.234
1980,2,"5411001",95.668,8.288
1980,3,"5411001",79.177,6.816
1980,4,"5411001",131.493,4.712
1980,5,"5411001",19.792,5.266
1980,6,"5411001",53.402,7.171
1980,7,"5411001",11.556,9.86
1980,8,"5411001",9.311,11.415
1980,9,"5411001",0.283,14.853
1980,10,"5411001",0.543,15.534
1980,11,"5411001",2.192,16.777
1980,12,"5411001",4.167,15.15
1980,1,"5414001",157.649,5.179
1980,2,"5414001",62.888,4.172
1980,3,"5414001",45.358,2.579
1980,4,"5414001",100.195,0.301
1980,5,"5414001",3.472,1.725
1980,6,"5414001",43.576,3.665
1980,7,"5414001",10.702,5.473
1980,8,"5414001",8.381,6.576
1980,9,"5414001",13.199,9.259
1980,10,"5414001",4.251,10.047
1980,11,"5414001",19.54,11.883
1980,12,"5414001",0.197,10.288
1980,1,"5707002",212.035,2.481
1980,2,"5707002",185.248,1.489
1980,3,"5707002",91.823,-0.645
1980,4,"5707002",116.295,-3.119
1980,5,"5707002",12.698,-2.13
1980,6,"5707002",72.621,0.967
1980,7,"5707002",16.797,1.614
1980,8,"5707002",7.206,3.849
1980,9,"5707002",10.029,7.095
1980,10,"5707002",2.119,7.619
1980,11,"5707002",19.066,10.159
1980,12,"5707002",3.593,8.538
1980,1,"5710001",289.559,3.314
1980,2,"5710001",267.019,2.246
1980,3,"5710001",160.813,0.224
1980,4,"5710001",176.812,-2.095
1980,5,"5710001",19.34,-1.312
1980,6,"5710001",95.73,1.525
1980,7,"5710001",19.907,2.66
1980,8,"5710001",13.936,5.32
1980,9,"5710001",12.036,8.145
1980,10,"5710001",6.763,8.409
1980,11,"5710001",13.712,10.606
1980,12,"5710001",4.363,9.126
1980,1,"5721001",191.246,1.859
1980,2,"5721001",129.7,0.934
1980,3,"5721001",73.491,-1.063
1980,4,"5721001",117.234,-3.622
1980,5,"5721001",13.372,-2.851
1980,6,"5721001",61.002,-0.251
1980,7,"5721001",10.986,1.292
1980,8,"5721001",3.094,3.169
1980,9,"5721001",8.567,6.391
1980,10,"5721001",3.102,6.746
1980,11,"5721001",5.097,9.094
1980,12,"5721001",0.972,7.528
1980,1,"5722001",186.646,7.045
1980,2,"5722001",110.647,5.675
1980,3,"5722001",112.135,3.62
1980,4,"5722001",162.305,0.797
1980,5,"5722001",24.485,2.195
1980,6,"5722001",74.194,4.172
1980,7,"5722001",21.443,6.579
1980,8,"5722001",11.538,8.666
1980,9,"5722001",4.598,12.135
1980,10,"5722001",5.699,12.778
1980,11,"5722001",7.709,14.372
1980,12,"5722001",0.205,12.907
1980,1,"5722002",188.724,5.433
1980,2,"5722002",124.559,4.25
1980,3,"5722002",85.556,2.236
1980,4,"5722002",122.1,-0.549
1980,5,"5722002",14.441,0.576
1980,6,"5722002",59.015,3.171
1980,7,"5722002",12.681,4.796
1980,8,"5722002",4.135,7.01
1980,9,"5722002",6.839,10.145
1980,10,"5722002",2.685,10.455
1980,11,"5722002",5.742,12.749
1980,12,"5722002",1.222,11.186
1980,1,"5730008",219.409,10.094
1980,2,"5730008",95.275,8.253
1980,3,"5730008",107.372,7.361
1980,4,"5730008",130.82,4.215
1980,5,"5730008",22.99,5.033
1980,6,"5730008",59.951,7.258
1980,7,"5730008",14.75,9.332
1980,8,"5730008",8.18,11.998
1980,9,"5730008",2.725,15.161
1980,10,"5730008",2.19,15.616
1980,11,"5730008",0.734,17.048
1980,12,"5730008",0.814,15.465
1980,1,"5741001",217.798,12.068
1980,2,"5741001",126.711,9.695
1980,3,"5741001",142.36,7.87
1980,4,"5741001",150.305,6.876
1980,5,"5741001",50.398,7.212
1980,6,"5741001",46.851,9.214
1980,7,"5741001",3.732,11.231
1980,8,"5741001",0.896,13.908
1980,9,"5741001",0.096,17.552
1980,10,"5741001",0,17.854
1980,11,"5741001",11.222,18.289
1980,12,"5741001",0.997,16.778
1980,1,"6003001",472.877,4.109
1980,2,"6003001",470.369,3.292
1980,3,"6003001",286.246,0.069
1980,4,"6003001",284.139,-1.675
1980,5,"6003001",36.282,-1.046
1980,6,"6003001",118.088,1.331
1980,7,"6003001",6.076,3.073
1980,8,"6003001",24.686,5.668
1980,9,"6003001",10.408,8.165
1980,10,"6003001",8.911,8.413
1980,11,"6003001",2.89,10.678
1980,12,"6003001",4.446,9.486
1980,1,"6008005",466.158,5.323
1980,2,"6008005",443.892,4.429
1980,3,"6008005",285.363,1.81
1980,4,"6008005",294.01,-0.124
1980,5,"6008005",43.841,0.37
1980,6,"6008005",126.64,2.694
1980,7,"6008005",11.262,4.62
1980,8,"6008005",24.677,7.339
1980,9,"6008005",9.582,9.943
1980,10,"6008005",11.654,10.116
1980,11,"6008005",1.788,12.304
1980,12,"6008005",4.374,10.825
1980,1,"6013001",573.513,8.278
1980,2,"6013001",480.7,7.042
1980,3,"6013001",291.893,4.434
1980,4,"6013001",349.843,2.406
1980,5,"6013001",79.058,3.004
1980,6,"6013001",159.646,4.699
1980,7,"6013001",10.166,7.142
1980,8,"6013001",25.068,9.794
1980,9,"6013001",3.926,12.487
1980,10,"6013001",3.778,13.106
1980,11,"6013001",0.021,15.342
1980,12,"6013001",3.109,13.637
1980,1,"6027001",486.693,9.47
1980,2,"6027001",414.079,7.932
1980,3,"6027001",258.409,6.084
1980,4,"6027001",308.57,4.178
1980,5,"6027001",83.201,5.052
1980,6,"6027001",133.719,6.75
1980,7,"6027001",19.878,8.981
1980,8,"6027001",18.55,11.884
1980,9,"6027001",4.498,15.052
1980,10,"6027001",14.819,15.361
1980,11,"6027001",0.455,16.854
1980,12,"6027001",4.384,15.407
1980,1,"6028001",536.786,5.57
1980,2,"6028001",481.389,4.358
1980,3,"6028001",295.131,1.733
1980,4,"6028001",325.14,-0.26
1980,5,"6028001",73.043,0.776
1980,6,"6028001",145.33,2.767
1980,7,"6028001",11.147,4.834
1980,8,"6028001",26.826,7.494
1980,9,"6028001",6.577,10.266
1980,10,"6028001",8.406,10.507
1980,11,"6028001",3.5,12.561
1980,12,"6028001",4.46,11.456
1980,1,"7103001",527.529,7.577
1980,2,"7103001",550.646,6.374
1980,3,"7103001",355.035,3.686
1980,4,"7103001",356.378,2.383
1980,5,"7103001",101.688,2.978
1980,6,"7103001",142.895,5.158
1980,7,"7103001",10.249,6.951
1980,8,"7103001",32.066,9.298
1980,9,"7103001",14.987,11.715
1980,10,"7103001",24.73,13.58
1980,11,"7103001",0.004,15.997
1980,12,"7103001",3.98,14.202
1980,1,"7104002",522.493,6.784
1980,2,"7104002",515.064,5.597
1980,3,"7104002",337.946,2.95
1980,4,"7104002",345.117,1.413
1980,5,"7104002",91.365,2.337
1980,6,"7104002",148.919,4.437
1980,7,"7104002",14.549,6.143
1980,8,"7104002",31.646,8.807
1980,9,"7104002",13.262,11.303
1980,10,"7104002",21.612,12.469
1980,11,"7104002",1.304,15.077
1980,12,"7104002",4.517,13.514
1980,1,"7112001",526.788,5.814
1980,2,"7112001",615.314,4.758
1980,3,"7112001",391.187,2.04
1980,4,"7112001",378.367,0.878
1980,5,"7112001",95.005,1.247
1980,6,"7112001",144.256,3.314
1980,7,"7112001",8.099,4.999
1980,8,"7112001",42.472,6.919
1980,9,"7112001",20.723,9.188
1980,10,"7112001",30.503,11.287
1980,11,"7112001",0.582,14.12
1980,12,"7112001",3.197,12.385
1980,1,"7115001",522.044,7.115
1980,2,"7115001",623.565,5.696
1980,3,"7115001",411.115,3.186
1980,4,"7115001",405.616,1.907
1980,5,"7115001",103.421,2.554
1980,6,"7115001",145.969,4.623
1980,7,"7115001",16.389,6.186
1980,8,"7115001",44.12,8.179
1980,9,"7115001",26.146,10.646
1980,10,"7115001",40.741,12.334
1980,11,"7115001",4.498,14.977
1980,12,"7115001",6.46,13.473
1980,1,"7117008",503.462,7.33
1980,2,"7117008",584.816,6.041
1980,3,"7117008",379.388,3.453
1980,4,"7117008",375.43,2.359
1980,5,"7117008",96.115,2.885
1980,6,"7117008",135.639,4.887
1980,7,"7117008",8.03,6.631
1980,8,"7117008",38.305,8.626
1980,9,"7117008",21.202,11.066
1980,10,"7117008",31.676,12.935
1980,11,"7117008",0.988,15.342
1980,12,"7117008",4.999,13.698
1980,1,"7317005",526.83,6.047
1980,2,"7317005",559.352,4.21
1980,3,"7317005",476.44,1.869
1980,4,"7317005",371.257,-0.008
1980,5,"7317005",112.763,1.263
1980,6,"7317005",97.795,3.73
1980,7,"7317005",0.528,5.778
1980,8,"7317005",53.521,7.15
1980,9,"7317005",42.039,10.841
1980,10,"7317005",22.951,13.197
1980,11,"7317005",5.225,15.346
1980,12,"7317005",19.219,13.388
1980,1,"7321002",471.005,6.158
1980,2,"7321002",532.472,4.606
1980,3,"7321002",413.436,2.587
1980,4,"7321002",354.221,0.757
1980,5,"7321002",94.921,1.483
1980,6,"7321002",104.43,3.961
1980,7,"7321002",2.673,5.728
1980,8,"7321002",48.662,7.365
1980,9,"7321002",31.906,10.446
1980,10,"7321002",24.453,12.672
1980,11,"7321002",3.978,15.061
1980,12,"7321002",13.533,13.113
1980,1,"7330001",526.99,9.337
1980,2,"7330001",620.387,7.782
1980,3,"7330001",572.936,5.417
1980,4,"7330001",398.186,4.293
1980,5,"7330001",175.797,5.729
1980,6,"7330001",106.896,7.154
1980,7,"7330001",6.368,9.47
1980,8,"7330001",72.757,11.397
1980,9,"7330001",65.671,15.049
1980,10,"7330001",60.574,15.72
1980,11,"7330001",14.467,16.547
1980,12,"7330001",50.547,15.185
1980,1,"7350003",556.357,7.758
1980,2,"7350003",625.756,6.156
1980,3,"7350003",576.172,3.913
1980,4,"7350003",414.978,2.552
1980,5,"7350003",161.014,3.781
1980,6,"7350003",104.009,5.149
1980,7,"7350003",6.463,7.208
1980,8,"7350003",67.113,9.24
1980,9,"7350003",59.571,13.167
1980,10,"7350003",35.442,14.23
1980,11,"7350003",10.307,15.435
1980,12,"7350003",38.965,14.062
1980,1,"7354002",558.725,9.041
1980,2,"7354002",624.84,7.275
1980,3,"7354002",551.071,5.269
1980,4,"7354002",419.307,4.186
1980,5,"7354002",154.288,5.254
1980,6,"7354002",107.079,6.675
1980,7,"7354002",3.203,8.649
1980,8,"7354002",64.582,10.586
1980,9,"7354002",53.63,14.474
1980,10,"7354002",28.095,15.504
1980,11,"7354002",3.944,16.657
1980,12,"7354002",32.738,15.177
1980,1,"7355002",553.706,9.363
1980,2,"7355002",639.605,7.247
1980,3,"7355002",553.597,5.818
1980,4,"7355002",437.927,4.591
1980,5,"7355002",148.397,5.277
1980,6,"7355002",111.053,7.21
1980,7,"7355002",3.501,9.177
1980,8,"7355002",57.107,11.323
1980,9,"7355002",45.379,15.152
1980,10,"7355002",25.632,16.1
1980,11,"7355002",3.853,17.204
1980,12,"7355002",30.928,15.662
1980,1,"7358001",388.962,12.214
1980,2,"7358001",419.581,10.138
1980,3,"7358001",384.345,8.086
1980,4,"7358001",302.242,7.479
1980,5,"7358001",98.785,8.505
1980,6,"7358001",83.353,10.333
1980,7,"7358001",2.42,12.801
1980,8,"7358001",42.986,14.906
1980,9,"7358001",36.097,18.095
1980,10,"7358001",11.687,18.84
1980,11,"7358001",3.748,19.359
1980,12,"7358001",20.145,17.633
1980,1,"7381001",221.607,13.605
1980,2,"7381001",273.766,11.841
1980,3,"7381001",216.762,9.583
1980,4,"7381001",192.598,8.698
1980,5,"7381001",47.769,9.627
1980,6,"7381001",71.522,11.533
1980,7,"7381001",0,13.983
1980,8,"7381001",29.945,15.977
1980,9,"7381001",42.317,19.572
1980,10,"7381001",7.942,20.039
1980,11,"7381001",7.059,20.277
1980,12,"7381001",9.024,18.636
1980,1,"8104001",532.632,6.469
1980,2,"8104001",569.486,4.695
1980,3,"8104001",530.023,2.6
1980,4,"8104001",376.674,1.168
1980,5,"8104001",151.969,2.586
1980,6,"8104001",95.223,4.254
1980,7,"8104001",5.906,6.655
1980,8,"8104001",62.583,8.321
1980,9,"8104001",54.588,12.448
1980,10,"8104001",39.96,14.054
1980,11,"8104001",15.554,15.608
1980,12,"8104001",36.707,13.851
1980,1,"8106001",553.635,6.618
1980,2,"8106001",629.094,5.022
1980,3,"8106001",544.798,3.027
1980,4,"8106001",383.352,1.777
1980,5,"8106001",175.895,3.098
1980,6,"8106001",94.462,4.648
1980,7,"8106001",5.138,7.06
1980,8,"8106001",65.885,8.548
1980,9,"8106001",58.802,12.673
1980,10,"8106001",54.956,13.939
1980,11,"8106001",17.36,15.513
1980,12,"8106001",53.551,13.853
1981,1,"3414001",1.207,6.494
1981,2,"3414001",6.343,4.704
1981,3,"3414001",0,4.179
1981,4,"3414001",8.189,3.218
1981,5,"3414001",28.684,1.377
1981,6,"3414001",8.884,2.945
1981,7,"3414001",5.66,4.301
1981,8,"3414001",0.041,7.873
1981,9,"3414001",0.483,9.572
1981,10,"3414001",8.518,9.81
1981,11,"3414001",1.067,9.668
1981,12,"3414001",1.755,8.699
1981,1,"3421001",1.333,6.075
1981,2,"3421001",8.25,3.916
1981,3,"3421001",0,3.303
1981,4,"3421001",5.734,2.548
1981,5,"3421001",34.043,0.541
1981,6,"3421001",5.241,2.107
1981,7,"3421001",3.676,3.857
1981,8,"3421001",0,7.356
1981,9,"3421001",0,8.868
1981,10,"3421001",7.501,9.032
1981,11,"3421001",0.259,9.001
1981,12,"3421001",0.232,8.409
1981,1,"3430003",0.696,5.9
1981,2,"3430003",3.722,4.547
1981,3,"3430003",0,3.76
1981,4,"3430003",5.479,2.165
1981,5,"3430003",27.628,0.572
1981,6,"3430003",6.921,2.56
1981,7,"3430003",2.12,4.012
1981,8,"3430003",0.033,7.292
1981,9,"3430003",0.271,9.073
1981,10,"3430003",4.976,9.334
1981,11,"3430003",0.366,9.165
1981,12,"3430003",0.911,8.169
1981,1,"3820001",2.612,6.797
1981,2,"3820001",3.436,4.626
1981,3,"3820001",0,3.921
1981,4,"3820001",3.519,4.373
1981,5,"3820001",30.548,1.897
1981,6,"3820001",4.749,3.501
1981,7,"3820001",1.212,4.761
1981,8,"3820001",0,7.959
1981,9,"3820001",0.798,9.698
1981,10,"3820001",3.899,10.258
1981,11,"3820001",1.966,9.858
1981,12,"3820001",1.765,9.175
1981,1,"4302001",2.711,4.508
1981,2,"4302001",5.726,1.619
1981,3,"4302001",0,-0.083
1981,4,"4302001",3.956,2.781
1981,5,"4302001",22.409,1.179
1981,6,"4302001",1.038,1.599
1981,7,"4302001",0.087,2.698
1981,8,"4302001",0.084,6.771
1981,9,"4302001",0,8.263
1981,10,"4302001",9.52,9.368
1981,11,"4302001",6.794,8.574
1981,12,"4302001",0.345,7.196
1981,1,"4311001",5.895,5.531
1981,2,"4311001",36.905,3.361
1981,3,"4311001",3.153,0.224
1981,4,"4311001",13.094,0.272
1981,5,"4311001",53.974,-0.671
1981,6,"4311001",6.52,0.524
1981,7,"4311001",0.031,2.476
1981,8,"4311001",0.488,6.098
1981,9,"4311001",0.008,8.29
1981,10,"4311001",3.619,8.938
1981,11,"4311001",0.117,7.849
1981,12,"4311001",3.794,6.864
1981,1,"4313001",2.629,6.296
1981,2,"4313001",29.387,3.983
1981,3,"4313001",0.772,0.748
1981,4,"4313001",13.946,1.571
1981,5,"4313001",41.406,0.696
1981,6,"4313001",6.276,1.459
1981,7,"4313001",0,3.443
1981,8,"4313001",0.553,7.206
1981,9,"4313001",0,9.51
1981,10,"4313001",1.877,10.186
1981,11,"4313001",0.341,8.902
1981,12,"4313001",3.092,7.678
1981,1,"4320001",2.427,6.809
1981,2,"4320001",15.212,4.464
1981,3,"4320001",0.458,2.248
1981,4,"4320001",12.659,3.391
1981,5,"4320001",39.205,2.09
1981,6,"4320001",9.286,2.906
1981,7,"4320001",0.049,4.277
1981,8,"4320001",0.576,7.812
1981,9,"4320001",0.027,9.664
1981,10,"4320001",4.685,10.458
1981,11,"4320001",3.567,9.527
1981,12,"4320001",2.257,8.408
1981,1,"4501001",6.899,4.966
1981,2,"4501001",40.508,2.426
1981,3,"4501001",3.727,-0.765
1981,4,"4501001",14.282,-0.966
1981,5,"4501001",56.405,-0.8
1981,6,"4501001",9.54,-0.122
1981,7,"4501001",0.414,1.421
1981,8,"4501001",1.305,5.457
1981,9,"4501001",0.401,7.705
1981,10,"4501001",7.765,8.295
1981,11,"4501001",0.796,7.35
1981,12,"4501001",4.937,6.024
1981,1,"4503001",5.775,10.453
1981,2,"4503001",39.426,8.189
1981,3,"4503001",2.829,5.456
1981,4,"4503001",15.887,5.036
1981,5,"4503001",58.967,4.818
1981,6,"4503001",11.977,5.964
1981,7,"4503001",0.817,7.25
1981,8,"4503001",0.94,10.525
1981,9,"4503001",0,12.741
1981,10,"4503001",3.381,13.392
1981,11,"4503001",1.197,12.733
1981,12,"4503001",5.897,11.712
1981,1,"4511002",6.022,7.896
1981,2,"4511002",65.886,3.643
1981,3,"4511002",6.48,1.081
1981,4,"4511002",15.059,1.683
1981,5,"4511002",57.279,2.68
1981,6,"4511002",15.802,2.408
1981,7,"4511002",0.85,4.241
1981,8,"4511002",1.204,8.784
1981,9,"4511002",0,11.108
1981,10,"4511002",3.383,11.674
1981,11,"4511002",1.057,10.885
1981,12,"4511002",12.112,9.309
1981,1,"4513001",5.158,9.934
1981,2,"4513001",68.688,6.113
1981,3,"4513001",4.955,3.633
1981,4,"4513001",13.911,3.974
1981,5,"4513001",54.935,4.675
1981,6,"4513001",12.345,4.936
1981,7,"4513001",0.522,6.793
1981,8,"4513001",0.257,10.801
1981,9,"4513001",0.009,12.892
1981,10,"4513001",1.411,13.313
1981,11,"4513001",0.542,12.665
1981,12,"4513001",11.777,11.387
1981,1,"4515002",14.138,10.867
1981,2,"4515002",76.71,7.432
1981,3,"4515002",10.078,4.386
1981,4,"4515002",29.175,4.276
1981,5,"4515002",77.186,5.147
1981,6,"4515002",25.838,5.368
